date,hour,Average Wait Time,Max WaitTime
12/20/2019,2100 - 2200,18,43
12/21/2019,0000 - 0100,4,12
12/21/2019,0800 - 0900,17,50
12/21/2019,0900 - 1000,19,73
12/21/2019,1000 - 1100,15,54
12/21/2019,1100 - 1200,28,48
12/21/2019,1200 - 1300,11,70
12/21/2019,1300 - 1400,13,78
12/21/2019,1400 - 1500,5,35
12/21/2019,1500 - 1600,10,38
12/21/2019,1600 - 1700,3,7
12/21/2019,1700 - 1800,15,51
12/21/2019,1800 - 1900,16,53
12/21/2019,1900 - 2000,14,46
12/21/2019,2000 - 2100,12,33
12/21/2019,2100 - 2200,10,33
12/21/2019,2200 - 2300,4,10
12/21/2019,2300 - 0000,5,17
12/21/2019,0500 - 0600,26,107
12/21/2019,0600 - 0700,22,89
12/21/2019,0700 - 0800,21,34
12/21/2019,0800 - 0900,16,51
12/21/2019,0900 - 1000,16,81
12/21/2019,1000 - 1100,11,22
12/21/2019,1100 - 1200,11,31
12/21/2019,1200 - 1300,12,46
12/21/2019,1300 - 1400,9,30
12/21/2019,1400 - 1500,9,56
12/21/2019,1500 - 1600,23,66
12/21/2019,1600 - 1700,16,27
12/21/2019,1700 - 1800,21,41
12/21/2019,1800 - 1900,16,56
12/21/2019,1900 - 2000,23,54
12/21/2019,2000 - 2100,13,26
12/21/2019,2100 - 2200,7,15
12/22/2019,0000 - 0100,7,17
12/22/2019,0900 - 1000,11,67
12/22/2019,1000 - 1100,9,28
12/22/2019,1100 - 1200,11,29
12/22/2019,1200 - 1300,12,45
12/22/2019,1300 - 1400,17,48
12/22/2019,1400 - 1500,14,72
12/22/2019,1500 - 1600,13,43
12/22/2019,1600 - 1700,8,31
12/22/2019,1700 - 1800,13,62
12/22/2019,1800 - 1900,22,63
12/22/2019,1900 - 2000,16,51
12/22/2019,2000 - 2100,7,35
12/22/2019,2100 - 2200,7,27
12/22/2019,2200 - 2300,11,27
12/22/2019,2300 - 0000,7,23
12/22/2019,0500 - 0600,29,40
12/22/2019,0600 - 0700,12,62
12/22/2019,0700 - 0800,22,75
12/22/2019,0800 - 0900,13,40
12/22/2019,0900 - 1000,21,51
12/22/2019,1000 - 1100,26,78
12/22/2019,1100 - 1200,25,78
12/22/2019,1200 - 1300,20,84
12/22/2019,1300 - 1400,26,46
12/22/2019,1400 - 1500,30,66
12/22/2019,1500 - 1600,35,78
12/22/2019,1600 - 1700,9,18
12/22/2019,1700 - 1800,19,45
12/22/2019,1800 - 1900,14,48
12/22/2019,1900 - 2000,19,58
12/22/2019,2000 - 2100,19,70
12/22/2019,2100 - 2200,29,53
12/23/2019,0000 - 0100,5,14
12/23/2019,0800 - 0900,28,88
12/23/2019,0900 - 1000,12,46
12/23/2019,1000 - 1100,11,32
12/23/2019,1100 - 1200,11,24
12/23/2019,1200 - 1300,18,105
12/23/2019,1300 - 1400,9,44
12/23/2019,1400 - 1500,9,32
12/23/2019,1500 - 1600,13,38
12/23/2019,1600 - 1700,9,25
12/23/2019,1700 - 1800,21,69
12/23/2019,1800 - 1900,21,76
12/23/2019,1900 - 2000,12,45
12/23/2019,2100 - 2200,5,18
12/23/2019,2200 - 2300,8,40
12/23/2019,2300 - 0000,12,42
12/23/2019,0500 - 0600,31,147
12/23/2019,0600 - 0700,31,116
12/23/2019,0700 - 0800,29,132
12/23/2019,0800 - 0900,28,111
12/23/2019,0900 - 1000,20,72
12/23/2019,1000 - 1100,16,85
12/23/2019,1100 - 1200,27,87
12/23/2019,1200 - 1300,28,155
12/23/2019,1300 - 1400,19,135
12/23/2019,1400 - 1500,32,121
12/23/2019,1500 - 1600,32,81
12/23/2019,1600 - 1700,21,84
12/23/2019,1700 - 1800,10,20
12/23/2019,1800 - 1900,14,44
12/23/2019,1900 - 2000,10,37
12/23/2019,2000 - 2100,12,26
12/24/2019,0800 - 0900,29,80
12/24/2019,0900 - 1000,14,68
12/24/2019,1000 - 1100,12,45
12/24/2019,1100 - 1200,11,37
12/24/2019,1200 - 1300,14,34
12/24/2019,1300 - 1400,17,70
12/24/2019,1400 - 1500,9,28
12/24/2019,1500 - 1600,14,38
12/24/2019,1600 - 1700,9,30
12/24/2019,1700 - 1800,12,21
12/24/2019,1800 - 1900,9,38
12/24/2019,2000 - 2100,10,30
12/24/2019,2100 - 2200,5,13
12/24/2019,2300 - 0000,5,32
12/24/2019,0500 - 0600,46,90
12/24/2019,0600 - 0700,28,65
12/24/2019,0700 - 0800,12,33
12/24/2019,0800 - 0900,14,36
12/24/2019,0900 - 1000,11,30
12/24/2019,1000 - 1100,4,21
12/24/2019,1100 - 1200,9,22
12/24/2019,1200 - 1300,6,28
12/24/2019,1300 - 1400,9,34
12/24/2019,1400 - 1500,13,58
12/24/2019,1500 - 1600,18,44
12/24/2019,1600 - 1700,18,72
12/24/2019,1800 - 1900,12,50
12/24/2019,1900 - 2000,13,53
12/24/2019,2000 - 2100,24,37
12/24/2019,2100 - 2200,11,21
12/25/2019,0800 - 0900,8,28
12/25/2019,0900 - 1000,17,35
12/25/2019,1000 - 1100,12,36
12/25/2019,1100 - 1200,11,34
12/25/2019,1200 - 1300,10,26
12/25/2019,1300 - 1400,13,71
12/25/2019,1400 - 1500,9,27
12/25/2019,1500 - 1600,9,38
12/25/2019,1700 - 1800,18,81
12/25/2019,1800 - 1900,7,47
12/25/2019,1900 - 2000,12,46
12/25/2019,2000 - 2100,9,36
12/25/2019,2100 - 2200,7,50
12/25/2019,2200 - 2300,8,16
12/25/2019,2300 - 0000,14,48
12/25/2019,0500 - 0600,47,99
12/25/2019,0600 - 0700,27,78
12/25/2019,0700 - 0800,25,96
12/25/2019,0800 - 0900,13,49
12/25/2019,0900 - 1000,12,67
12/25/2019,1000 - 1100,7,23
12/25/2019,1100 - 1200,22,105
12/25/2019,1200 - 1300,33,125
12/25/2019,1300 - 1400,18,71
12/25/2019,1400 - 1500,26,93
12/25/2019,1500 - 1600,17,28
12/25/2019,1600 - 1700,16,76
12/25/2019,1800 - 1900,5,24
12/25/2019,1900 - 2000,13,43
12/25/2019,2000 - 2100,6,61
12/25/2019,2100 - 2200,14,49
12/26/2019,0900 - 1000,17,143
12/26/2019,1000 - 1100,16,80
12/26/2019,1100 - 1200,17,73
12/26/2019,1200 - 1300,12,62
12/26/2019,1300 - 1400,26,119
12/26/2019,1400 - 1500,11,70
12/26/2019,1500 - 1600,10,39
12/26/2019,1600 - 1700,14,34
12/26/2019,1800 - 1900,22,69
12/26/2019,1900 - 2000,15,35
12/26/2019,2000 - 2100,4,21
12/26/2019,2200 - 2300,7,25
12/26/2019,2300 - 0000,5,13
12/26/2019,0500 - 0600,51,117
12/26/2019,0600 - 0700,47,135
12/26/2019,0700 - 0800,32,129
12/26/2019,0800 - 0900,27,112
12/26/2019,0900 - 1000,19,113
12/26/2019,1000 - 1100,21,40
12/26/2019,1100 - 1200,31,159
12/26/2019,1200 - 1300,29,59
12/26/2019,1300 - 1400,29,58
12/26/2019,1400 - 1500,33,106
12/26/2019,1500 - 1600,16,79
12/26/2019,1600 - 1700,18,73
12/26/2019,1700 - 1800,13,40
12/26/2019,1800 - 1900,19,43
12/26/2019,1900 - 2000,20,101
12/26/2019,2000 - 2100,24,45
12/27/2019,0000 - 0100,6,20
12/27/2019,0800 - 0900,36,115
12/27/2019,0900 - 1000,14,88
12/27/2019,1000 - 1100,16,36
12/27/2019,1100 - 1200,14,39
12/27/2019,1200 - 1300,12,65
12/27/2019,1300 - 1400,18,127
12/27/2019,1400 - 1500,17,131
12/27/2019,1600 - 1700,28,72
12/27/2019,1700 - 1800,25,94
12/27/2019,1800 - 1900,22,117
12/27/2019,1900 - 2000,14,67
12/27/2019,2000 - 2100,9,44
12/27/2019,2200 - 2300,5,17
12/27/2019,2300 - 0000,5,18
12/27/2019,0500 - 0600,29,62
12/27/2019,0600 - 0700,42,161
12/27/2019,0700 - 0800,39,122
12/27/2019,0800 - 0900,21,44
12/27/2019,0900 - 1000,17,43
12/27/2019,1000 - 1100,12,104
12/27/2019,1100 - 1200,32,165
12/27/2019,1200 - 1300,31,63
12/27/2019,1300 - 1400,31,130
12/27/2019,1400 - 1500,29,148
12/27/2019,1500 - 1600,15,57
12/27/2019,1600 - 1700,32,97
12/27/2019,1700 - 1800,19,41
12/27/2019,1800 - 1900,18,73
12/27/2019,1900 - 2000,22,117
12/27/2019,2000 - 2100,16,98
12/27/2019,2100 - 2200,6,19
12/28/2019,0000 - 0100,6,20
12/28/2019,0800 - 0900,18,73
12/28/2019,0900 - 1000,26,126
12/28/2019,1000 - 1100,14,99
12/28/2019,1100 - 1200,11,71
12/28/2019,1200 - 1300,18,73
12/28/2019,1300 - 1400,14,75
12/28/2019,1400 - 1500,8,45
12/28/2019,1600 - 1700,14,41
12/28/2019,1700 - 1800,13,27
12/28/2019,1800 - 1900,20,74
12/28/2019,1900 - 2000,16,35
12/28/2019,2000 - 2100,9,68
12/28/2019,2200 - 2300,5,16
12/28/2019,2300 - 0000,7,28
12/28/2019,0500 - 0600,35,73
12/28/2019,0600 - 0700,28,100
12/28/2019,0700 - 0800,22,80
12/28/2019,0800 - 0900,29,142
12/28/2019,0900 - 1000,22,47
12/28/2019,1000 - 1100,28,124
12/28/2019,1100 - 1200,25,124
12/28/2019,1200 - 1300,39,165
12/28/2019,1300 - 1400,25,71
12/28/2019,1400 - 1500,45,82
12/28/2019,1500 - 1600,17,53
12/28/2019,1600 - 1700,27,80
12/28/2019,1700 - 1800,6,17
12/28/2019,1800 - 1900,20,51
12/28/2019,1900 - 2000,18,66
12/28/2019,2000 - 2100,10,23
12/29/2019,0900 - 1000,24,62
12/29/2019,1000 - 1100,11,46
12/29/2019,1100 - 1200,12,49
12/29/2019,1200 - 1300,15,64
12/29/2019,1300 - 1400,18,130
12/29/2019,1400 - 1500,16,117
12/29/2019,1600 - 1700,36,58
12/29/2019,1700 - 1800,20,75
12/29/2019,1800 - 1900,19,66
12/29/2019,1900 - 2000,16,39
12/29/2019,2000 - 2100,12,53
12/29/2019,2100 - 2200,8,21
12/29/2019,2300 - 0000,15,44
12/29/2019,0500 - 0600,25,87
12/29/2019,0600 - 0700,26,149
12/29/2019,0700 - 0800,20,85
12/29/2019,0800 - 0900,32,115
12/29/2019,0900 - 1000,22,46
12/29/2019,1000 - 1100,8,21
12/29/2019,1100 - 1200,25,112
12/29/2019,1200 - 1300,21,78
12/29/2019,1300 - 1400,6,32
12/29/2019,1400 - 1500,20,69
12/29/2019,1500 - 1600,12,24
12/29/2019,1600 - 1700,19,44
12/29/2019,1700 - 1800,10,25
12/29/2019,1800 - 1900,10,28
12/29/2019,1900 - 2000,17,31
12/29/2019,2000 - 2100,17,45
12/29/2019,2300 - 0000,6,15
12/30/2019,0800 - 0900,22,49
12/30/2019,0900 - 1000,15,67
12/30/2019,1000 - 1100,11,31
12/30/2019,1100 - 1200,10,28
12/30/2019,1200 - 1300,12,32
12/30/2019,1300 - 1400,13,34
12/30/2019,1400 - 1500,11,29
12/30/2019,1500 - 1600,12,33
12/30/2019,1700 - 1800,16,56
12/30/2019,1800 - 1900,24,83
12/30/2019,1900 - 2000,29,90
12/30/2019,2000 - 2100,15,52
12/30/2019,2300 - 0000,7,21
12/30/2019,0500 - 0600,31,69
12/30/2019,0600 - 0700,26,76
12/30/2019,0700 - 0800,15,43
12/30/2019,0800 - 0900,11,52
12/30/2019,0900 - 1000,16,40
12/30/2019,1000 - 1100,10,23
12/30/2019,1100 - 1200,29,75
12/30/2019,1200 - 1300,12,57
12/30/2019,1300 - 1400,44,148
12/30/2019,1400 - 1500,29,130
12/30/2019,1500 - 1600,19,34
12/30/2019,1600 - 1700,13,30
12/30/2019,1700 - 1800,14,53
12/30/2019,1800 - 1900,18,36
12/30/2019,1900 - 2000,15,51
12/30/2019,2000 - 2100,11,35
12/30/2019,2100 - 2200,6,15
12/31/2019,0000 - 0100,5,15
12/31/2019,0800 - 0900,14,67
12/31/2019,0900 - 1000,19,127
12/31/2019,1000 - 1100,19,108
12/31/2019,1100 - 1200,12,56
12/31/2019,1200 - 1300,11,24
12/31/2019,1300 - 1400,16,73
12/31/2019,1400 - 1500,12,27
12/31/2019,1500 - 1600,22,44
12/31/2019,1600 - 1700,23,55
12/31/2019,1700 - 1800,10,27
12/31/2019,1800 - 1900,12,39
12/31/2019,1900 - 2000,10,22
12/31/2019,2000 - 2100,12,36
12/31/2019,2100 - 2200,7,17
12/31/2019,2200 - 2300,7,20
12/31/2019,2300 - 0000,6,17
12/31/2019,0500 - 0600,28,62
12/31/2019,0600 - 0700,32,75
12/31/2019,0700 - 0800,20,32
12/31/2019,0800 - 0900,16,65
12/31/2019,0900 - 1000,11,25
12/31/2019,1000 - 1100,7,23
12/31/2019,1100 - 1200,13,38
12/31/2019,1200 - 1300,17,54
12/31/2019,1300 - 1400,11,48
12/31/2019,1400 - 1500,18,38
12/31/2019,1500 - 1600,11,25
12/31/2019,1600 - 1700,10,30
12/31/2019,1700 - 1800,14,61
12/31/2019,1800 - 1900,16,44
12/31/2019,1900 - 2000,25,55
12/31/2019,2000 - 2100,17,46
12/31/2019,2300 - 0000,4,14
1/1/2020,0800 - 0900,27,74
1/1/2020,0900 - 1000,13,43
1/1/2020,1000 - 1100,10,20
1/1/2020,1200 - 1300,13,35
1/1/2020,1300 - 1400,13,52
1/1/2020,1400 - 1500,11,31
1/1/2020,1600 - 1700,15,28
1/1/2020,1700 - 1800,19,44
1/1/2020,1800 - 1900,14,32
1/1/2020,1900 - 2000,10,23
1/1/2020,2000 - 2100,13,39
1/1/2020,2100 - 2200,10,32
1/1/2020,2200 - 2300,6,18
1/1/2020,2300 - 0000,5,21
1/1/2020,0500 - 0600,32,140
1/1/2020,0600 - 0700,15,97
1/1/2020,0700 - 0800,10,60
1/1/2020,0800 - 0900,13,87
1/1/2020,0900 - 1000,14,70
1/1/2020,1000 - 1100,19,77
1/1/2020,1100 - 1200,15,51
1/1/2020,1200 - 1300,9,32
1/1/2020,1300 - 1400,13,39
1/1/2020,1400 - 1500,21,54
1/1/2020,1500 - 1600,14,33
1/1/2020,1600 - 1700,16,48
1/1/2020,1700 - 1800,13,24
1/1/2020,1800 - 1900,14,44
1/1/2020,1900 - 2000,19,54
1/1/2020,2000 - 2100,16,34
1/1/2020,2100 - 2200,12,26
1/1/2020,2200 - 2300,3,7
1/2/2020,0000 - 0100,10,19
1/2/2020,0800 - 0900,22,69
1/2/2020,0900 - 1000,17,47
1/2/2020,1000 - 1100,14,94
1/2/2020,1100 - 1200,11,31
1/2/2020,1200 - 1300,17,48
1/2/2020,1300 - 1400,11,32
1/2/2020,1400 - 1500,9,22
1/2/2020,1500 - 1600,13,29
1/2/2020,1600 - 1700,13,31
1/2/2020,1700 - 1800,11,22
1/2/2020,1800 - 1900,14,81
1/2/2020,1900 - 2000,13,60
1/2/2020,2000 - 2100,17,43
1/2/2020,2100 - 2200,7,18
1/2/2020,2200 - 2300,8,18
1/2/2020,2300 - 0000,7,26
1/2/2020,0500 - 0600,52,125
1/2/2020,0600 - 0700,31,122
1/2/2020,0700 - 0800,16,85
1/2/2020,0800 - 0900,29,95
1/2/2020,0900 - 1000,25,67
1/2/2020,1000 - 1100,7,31
1/2/2020,1100 - 1200,19,57
1/2/2020,1200 - 1300,14,29
1/2/2020,1300 - 1400,13,47
1/2/2020,1400 - 1500,15,85
1/2/2020,1500 - 1600,17,65
1/2/2020,1600 - 1700,17,31
1/2/2020,1700 - 1800,12,36
1/2/2020,1800 - 1900,22,65
1/2/2020,1900 - 2000,27,62
1/2/2020,2000 - 2100,13,25
1/2/2020,2100 - 2200,11,26
1/3/2020,0100 - 0200,7,17
1/3/2020,0900 - 1000,13,109
1/3/2020,1000 - 1100,13,51
1/3/2020,1100 - 1200,9,23
1/3/2020,1200 - 1300,14,64
1/3/2020,1300 - 1400,12,59
1/3/2020,1400 - 1500,7,17
1/3/2020,1500 - 1600,11,32
1/3/2020,1600 - 1700,10,24
1/3/2020,1700 - 1800,11,81
1/3/2020,1800 - 1900,15,59
1/3/2020,1900 - 2000,11,40
1/3/2020,2000 - 2100,8,34
1/3/2020,2100 - 2200,7,18
1/3/2020,2200 - 2300,5,12
1/3/2020,2300 - 0000,7,21
1/3/2020,0500 - 0600,32,100
1/3/2020,0600 - 0700,23,141
1/3/2020,0700 - 0800,14,108
1/3/2020,0800 - 0900,32,86
1/3/2020,0900 - 1000,14,56
1/3/2020,1000 - 1100,10,22
1/3/2020,1100 - 1200,11,25
1/3/2020,1200 - 1300,21,71
1/3/2020,1300 - 1400,16,42
1/3/2020,1400 - 1500,25,66
1/3/2020,1500 - 1600,23,59
1/3/2020,1600 - 1700,16,37
1/3/2020,1700 - 1800,17,39
1/3/2020,1800 - 1900,17,38
1/3/2020,1900 - 2000,17,87
1/3/2020,2000 - 2100,34,74
1/4/2020,0000 - 0100,4,11
1/4/2020,0800 - 0900,31,133
1/4/2020,0900 - 1000,10,38
1/4/2020,1000 - 1100,14,116
1/4/2020,1100 - 1200,12,61
1/4/2020,1200 - 1300,13,81
1/4/2020,1300 - 1400,16,100
1/4/2020,1400 - 1500,7,74
1/4/2020,1500 - 1600,10,29
1/4/2020,1700 - 1800,12,32
1/4/2020,1800 - 1900,15,47
1/4/2020,1900 - 2000,14,27
1/4/2020,2000 - 2100,10,23
1/4/2020,2100 - 2200,10,21
1/4/2020,2200 - 2300,12,24
1/4/2020,2300 - 0000,7,24
1/4/2020,0500 - 0600,32,96
1/4/2020,0600 - 0700,40,141
1/4/2020,0700 - 0800,16,53
1/4/2020,0800 - 0900,33,171
1/4/2020,0900 - 1000,29,189
1/4/2020,1000 - 1100,31,143
1/4/2020,1100 - 1200,37,116
1/4/2020,1200 - 1300,23,94
1/4/2020,1300 - 1400,20,66
1/4/2020,1400 - 1500,26,73
1/4/2020,1500 - 1600,22,68
1/4/2020,1600 - 1700,13,44
1/4/2020,1700 - 1800,15,37
1/4/2020,1800 - 1900,12,53
1/4/2020,1900 - 2000,13,42
1/4/2020,2000 - 2100,10,30
1/4/2020,2100 - 2200,5,11
1/5/2020,0000 - 0100,5,14
1/5/2020,0900 - 1000,13,107
1/5/2020,1000 - 1100,11,51
1/5/2020,1100 - 1200,14,41
1/5/2020,1200 - 1300,15,93
1/5/2020,1300 - 1400,12,86
1/5/2020,1400 - 1500,11,50
1/5/2020,1500 - 1600,16,47
1/5/2020,1700 - 1800,15,87
1/5/2020,1800 - 1900,26,80
1/5/2020,1900 - 2000,16,75
1/5/2020,2000 - 2100,12,27
1/5/2020,2100 - 2200,11,32
1/5/2020,2300 - 0000,6,22
1/5/2020,0500 - 0600,29,47
1/5/2020,0600 - 0700,26,85
1/5/2020,0700 - 0800,16,60
1/5/2020,0800 - 0900,19,108
1/5/2020,0900 - 1000,18,152
1/5/2020,1000 - 1100,36,129
1/5/2020,1100 - 1200,50,117
1/5/2020,1200 - 1300,27,139
1/5/2020,1300 - 1400,25,126
1/5/2020,1400 - 1500,26,91
1/5/2020,1500 - 1600,23,40
1/5/2020,1600 - 1700,15,35
1/5/2020,1700 - 1800,11,37
1/5/2020,1800 - 1900,15,34
1/5/2020,1900 - 2000,25,88
1/5/2020,2000 - 2100,22,108
1/5/2020,2100 - 2200,19,76
1/6/2020,0000 - 0100,8,18
1/6/2020,0900 - 1000,14,113
1/6/2020,1100 - 1200,11,44
1/6/2020,1200 - 1300,13,41
1/6/2020,1300 - 1400,16,51
1/6/2020,1400 - 1500,16,61
1/6/2020,1500 - 1600,11,31
1/6/2020,1600 - 1700,16,37
1/6/2020,1700 - 1800,12,32
1/6/2020,1800 - 1900,18,52
1/6/2020,1900 - 2000,17,39
1/6/2020,2100 - 2200,9,35
1/6/2020,2200 - 2300,6,16
1/6/2020,2300 - 0000,7,17
1/6/2020,0500 - 0600,40,75
1/6/2020,0600 - 0700,24,88
1/6/2020,0700 - 0800,25,50
1/6/2020,0800 - 0900,30,110
1/6/2020,0900 - 1000,23,65
1/6/2020,1000 - 1100,18,97
1/6/2020,1100 - 1200,35,111
1/6/2020,1200 - 1300,23,93
1/6/2020,1300 - 1400,20,36
1/6/2020,1400 - 1500,46,98
1/6/2020,1500 - 1600,36,80
1/6/2020,1600 - 1700,30,63
1/6/2020,1700 - 1800,15,23
1/6/2020,1800 - 1900,10,28
1/6/2020,1900 - 2000,14,38
1/6/2020,2000 - 2100,10,28
1/7/2020,0900 - 1000,13,70
1/7/2020,1000 - 1100,13,86
1/7/2020,1100 - 1200,13,77
1/7/2020,1200 - 1300,15,48
1/7/2020,1300 - 1400,11,29
1/7/2020,1400 - 1500,13,46
1/7/2020,1500 - 1600,13,31
1/7/2020,1700 - 1800,9,22
1/7/2020,1800 - 1900,8,25
1/7/2020,1900 - 2000,13,33
1/7/2020,2000 - 2100,12,47
1/7/2020,2100 - 2200,8,23
1/7/2020,2200 - 2300,9,21
1/7/2020,2300 - 0000,7,24
1/7/2020,0500 - 0600,32,60
1/7/2020,0600 - 0700,14,54
1/7/2020,0700 - 0800,18,35
1/7/2020,0800 - 0900,14,78
1/7/2020,0900 - 1000,19,35
1/7/2020,1000 - 1100,11,35
1/7/2020,1100 - 1200,10,22
1/7/2020,1200 - 1300,15,52
1/7/2020,1300 - 1400,21,38
1/7/2020,1400 - 1500,15,50
1/7/2020,1500 - 1600,22,49
1/7/2020,1600 - 1700,9,29
1/7/2020,1700 - 1800,11,28
1/7/2020,1800 - 1900,12,37
1/7/2020,1900 - 2000,24,94
1/7/2020,2000 - 2100,22,46
1/7/2020,2100 - 2200,13,25
1/8/2020,0000 - 0100,7,17
1/8/2020,0900 - 1000,12,59
1/8/2020,1000 - 1100,10,27
1/8/2020,1100 - 1200,14,45
1/8/2020,1200 - 1300,16,89
1/8/2020,1300 - 1400,19,148
1/8/2020,1400 - 1500,11,108
1/8/2020,1500 - 1600,13,76
1/8/2020,1600 - 1700,21,53
1/8/2020,1700 - 1800,18,59
1/8/2020,1800 - 1900,15,56
1/8/2020,1900 - 2000,25,53
1/8/2020,2000 - 2100,14,46
1/8/2020,2200 - 2300,11,31
1/8/2020,2300 - 0000,7,31
1/8/2020,0500 - 0600,35,137
1/8/2020,0600 - 0700,19,143
1/8/2020,0700 - 0800,28,122
1/8/2020,0800 - 0900,16,104
1/8/2020,0900 - 1000,23,87
1/8/2020,1000 - 1100,11,28
1/8/2020,1100 - 1200,26,78
1/8/2020,1200 - 1300,18,50
1/8/2020,1300 - 1400,13,27
1/8/2020,1400 - 1500,31,110
1/8/2020,1500 - 1600,26,103
1/8/2020,1600 - 1700,16,39
1/8/2020,1700 - 1800,10,42
1/8/2020,1800 - 1900,29,80
1/8/2020,1900 - 2000,34,123
1/8/2020,2000 - 2100,16,86
1/9/2020,0000 - 0100,16,27
1/9/2020,0900 - 1000,13,93
1/9/2020,1000 - 1100,19,188
1/9/2020,1100 - 1200,17,73
1/9/2020,1200 - 1300,20,153
1/9/2020,1300 - 1400,20,171
1/9/2020,1400 - 1500,13,52
1/9/2020,1500 - 1600,16,117
1/9/2020,1700 - 1800,14,33
1/9/2020,1800 - 1900,23,94
1/9/2020,1900 - 2000,21,69
1/9/2020,2000 - 2100,12,48
1/9/2020,2200 - 2300,9,21
1/9/2020,2300 - 0000,4,19
1/9/2020,0500 - 0600,33,100
1/9/2020,0600 - 0700,25,95
1/9/2020,0700 - 0800,11,36
1/9/2020,0800 - 0900,20,96
1/9/2020,0900 - 1000,13,50
1/9/2020,1000 - 1100,13,24
1/9/2020,1100 - 1200,18,102
1/9/2020,1200 - 1300,21,86
1/9/2020,1300 - 1400,16,21
1/9/2020,1400 - 1500,30,148
1/9/2020,1500 - 1600,43,148
1/9/2020,1600 - 1700,26,55
1/9/2020,1700 - 1800,12,26
1/9/2020,1800 - 1900,22,70
1/9/2020,1900 - 2000,35,106
1/9/2020,2000 - 2100,20,70
1/9/2020,2300 - 0000,1,2
1/10/2020,0000 - 0100,8,17
1/10/2020,0900 - 1000,18,91
1/10/2020,1100 - 1200,12,43
1/10/2020,1200 - 1300,13,54
1/10/2020,1300 - 1400,20,107
1/10/2020,1400 - 1500,14,85
1/10/2020,1500 - 1600,16,77
1/10/2020,1600 - 1700,22,44
1/10/2020,1700 - 1800,22,65
1/10/2020,1800 - 1900,27,103
1/10/2020,1900 - 2000,26,86
1/10/2020,2000 - 2100,12,29
1/10/2020,2100 - 2200,20,37
1/10/2020,2300 - 0000,9,26
1/10/2020,0500 - 0600,17,39
1/10/2020,0600 - 0700,20,92
1/10/2020,0700 - 0800,30,109
1/10/2020,0800 - 0900,27,100
1/10/2020,0900 - 1000,21,38
1/10/2020,1000 - 1100,14,36
1/10/2020,1100 - 1200,22,91
1/10/2020,1200 - 1300,18,64
1/10/2020,1300 - 1400,31,61
1/10/2020,1400 - 1500,28,100
1/10/2020,1500 - 1600,28,79
1/10/2020,1600 - 1700,38,112
1/10/2020,1700 - 1800,32,50
1/10/2020,1800 - 1900,22,72
1/10/2020,1900 - 2000,34,102
1/10/2020,2000 - 2100,21,69
1/11/2020,0000 - 0100,9,30
1/11/2020,0800 - 0900,20,103
1/11/2020,0900 - 1000,15,125
1/11/2020,1000 - 1100,17,101
1/11/2020,1100 - 1200,17,76
1/11/2020,1200 - 1300,17,73
1/11/2020,1300 - 1400,11,89
1/11/2020,1400 - 1500,11,68
1/11/2020,1500 - 1600,16,59
1/11/2020,1600 - 1700,31,60
1/11/2020,1700 - 1800,10,26
1/11/2020,1800 - 1900,19,83
1/11/2020,1900 - 2000,22,56
1/11/2020,2000 - 2100,7,30
1/11/2020,2100 - 2200,9,22
1/11/2020,2300 - 0000,17,33
1/11/2020,0500 - 0600,32,67
1/11/2020,0600 - 0700,19,90
1/11/2020,0700 - 0800,28,91
1/11/2020,0800 - 0900,32,134
1/11/2020,0900 - 1000,30,53
1/11/2020,1000 - 1100,12,34
1/11/2020,1100 - 1200,41,184
1/11/2020,1200 - 1300,23,83
1/11/2020,1300 - 1400,26,166
1/11/2020,1400 - 1500,30,106
1/11/2020,1500 - 1600,22,82
1/11/2020,1600 - 1700,18,72
1/11/2020,1700 - 1800,13,22
1/11/2020,1800 - 1900,14,42
1/11/2020,1900 - 2000,11,43
1/11/2020,2000 - 2100,9,18
1/11/2020,2100 - 2200,7,18
1/12/2020,0000 - 0100,12,25
1/12/2020,0900 - 1000,9,59
1/12/2020,1000 - 1100,15,65
1/12/2020,1100 - 1200,18,34
1/12/2020,1200 - 1300,16,88
1/12/2020,1300 - 1400,12,47
1/12/2020,1400 - 1500,11,72
1/12/2020,1500 - 1600,13,65
1/12/2020,1700 - 1800,15,68
1/12/2020,1800 - 1900,21,96
1/12/2020,2000 - 2100,12,35
1/12/2020,2200 - 2300,8,21
1/12/2020,2300 - 0000,4,14
1/12/2020,0500 - 0600,35,90
1/12/2020,0600 - 0700,32,190
1/12/2020,0700 - 0800,35,174
1/12/2020,0800 - 0900,22,117
1/12/2020,0900 - 1000,30,171
1/12/2020,1000 - 1100,10,38
1/12/2020,1100 - 1200,22,108
1/12/2020,1200 - 1300,12,103
1/12/2020,1300 - 1400,15,143
1/12/2020,1400 - 1500,18,43
1/12/2020,1500 - 1600,12,62
1/12/2020,1600 - 1700,12,26
1/12/2020,1700 - 1800,24,73
1/12/2020,1800 - 1900,14,30
1/12/2020,1900 - 2000,12,43
1/12/2020,2000 - 2100,20,54
1/13/2020,0000 - 0100,7,18
1/13/2020,0800 - 0900,20,64
1/13/2020,1000 - 1100,12,32
1/13/2020,1100 - 1200,7,18
1/13/2020,1200 - 1300,17,46
1/13/2020,1300 - 1400,8,33
1/13/2020,1400 - 1500,14,92
1/13/2020,1700 - 1800,10,62
1/13/2020,1800 - 1900,17,100
1/13/2020,1900 - 2000,27,82
1/13/2020,2000 - 2100,12,52
