date,hour,Average Wait Time,Max WaitTime,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
7/17/2020,0600 - 0700,36,85,69,58,62,42,55,0,0,10,296,2,11
7/17/2020,0700 - 0800,10,23,51,15,0,0,0,0,0,3,69,1,9
7/17/2020,0800 - 0900,9,14,20,0,0,0,0,0,0,1,21,1,8
7/17/2020,1400 - 1500,9,17,46,5,0,0,0,0,0,1,52,2,14
7/17/2020,1500 - 1600,16,46,60,50,13,1,0,0,0,4,128,2,17
7/17/2020,1600 - 1700,22,59,59,91,11,16,0,0,0,6,183,1,26
7/17/2020,1700 - 1800,10,15,17,0,0,0,0,0,0,1,18,1,4
7/17/2020,2200 - 2300,8,20,44,3,0,0,0,0,0,3,50,1,8
7/18/2020,0600 - 0700,6,17,92,6,0,0,0,0,0,7,105,1,11
7/18/2020,0700 - 0800,8,22,79,20,0,0,0,0,0,5,104,1,8
7/18/2020,0900 - 1000,14,55,213,63,23,16,0,0,0,17,332,2,28
7/18/2020,1000 - 1100,9,31,75,15,1,0,0,0,0,5,96,1,19
7/18/2020,1100 - 1200,7,20,45,6,0,0,0,0,0,1,52,1,14
7/18/2020,1500 - 1600,7,15,44,0,0,0,0,0,0,2,46,1,16
7/18/2020,1600 - 1700,13,35,112,78,5,0,0,0,0,9,204,2,18
7/18/2020,1700 - 1800,8,16,68,2,0,0,0,0,0,5,75,2,13
7/18/2020,1900 - 2000,19,49,141,76,65,9,0,0,0,17,308,1,19
7/19/2020,0500 - 0600,7,18,70,2,0,0,0,0,0,5,77,1,11
7/19/2020,0600 - 0700,4,13,38,0,0,0,0,0,0,2,40,1,10
7/19/2020,0800 - 0900,27,66,100,52,35,42,17,0,0,12,258,2,19
7/19/2020,1400 - 1500,10,24,32,12,0,0,0,0,0,3,47,2,11
7/19/2020,1500 - 1600,4,16,91,2,0,0,0,0,0,6,99,2,11
7/19/2020,1600 - 1700,22,68,135,144,46,25,19,0,0,20,389,3,22
7/19/2020,1700 - 1800,7,14,35,0,0,0,0,0,0,1,36,1,11
7/19/2020,2100 - 2200,49,101,44,50,42,39,97,18,0,16,306,1,19
7/19/2020,2300 - 0000,9,26,51,14,0,0,0,0,0,4,69,1,8
7/20/2020,0500 - 0600,34,81,15,140,72,26,31,0,0,6,290,2,12
7/20/2020,0600 - 0700,13,31,51,23,4,0,0,0,0,2,80,1,12
7/20/2020,0800 - 0900,8,20,20,4,0,0,0,0,0,0,24,1,6
7/20/2020,1000 - 1100,9,19,44,5,0,0,0,0,0,2,51,1,16
7/20/2020,1400 - 1500,5,8,15,0,0,0,0,0,0,1,16,1,13
7/20/2020,1500 - 1600,13,30,78,45,0,0,0,0,0,4,127,2,17
7/20/2020,1600 - 1700,7,12,30,0,0,0,0,0,0,1,31,1,11
7/20/2020,1700 - 1800,15,27,18,20,0,0,0,0,0,2,40,1,11
7/21/2020,0600 - 0700,13,41,88,41,14,0,0,0,0,6,149,2,7
7/21/2020,0900 - 1000,5,16,57,2,0,0,0,0,0,2,61,1,16
7/21/2020,1400 - 1500,16,26,27,33,0,0,0,0,0,1,61,1,16
7/21/2020,1500 - 1600,13,23,41,23,0,0,0,0,0,2,66,1,16
7/21/2020,1600 - 1700,27,57,45,44,28,28,0,0,0,5,150,2,15
7/21/2020,1700 - 1800,7,13,12,0,0,0,0,0,0,1,13,1,7
7/21/2020,2000 - 2100,6,14,19,0,0,0,0,0,0,1,20,1,8
7/21/2020,2200 - 2300,11,24,36,21,0,0,0,0,0,2,59,1,5
7/22/2020,0500 - 0600,12,24,68,33,0,0,0,0,0,3,104,1,14
7/22/2020,0600 - 0700,30,73,65,74,50,29,30,0,0,7,255,2,17
7/22/2020,0800 - 0900,7,19,48,2,0,0,0,0,0,1,51,1,15
7/22/2020,1000 - 1100,10,15,8,0,0,0,0,0,0,1,9,1,8
7/22/2020,1100 - 1200,3,10,42,0,0,0,0,0,0,0,42,1,14
7/22/2020,1400 - 1500,9,16,21,2,0,0,0,0,0,1,24,1,8
7/22/2020,1500 - 1600,3,12,16,0,0,0,0,0,0,1,17,1,9
7/22/2020,1600 - 1700,21,43,94,77,75,0,0,0,0,10,256,3,23
7/22/2020,1700 - 1800,9,14,23,0,0,0,0,0,0,1,24,1,12
7/22/2020,1900 - 2000,21,44,87,99,63,0,0,0,0,6,255,1,14
7/23/2020,0600 - 0700,7,19,57,9,0,0,0,0,0,2,68,1,13
7/23/2020,0700 - 0800,24,52,41,35,23,13,0,0,0,4,116,1,12
7/23/2020,0900 - 1000,5,13,74,0,0,0,0,0,0,2,76,1,14
7/23/2020,1000 - 1100,12,21,31,16,0,0,0,0,0,1,48,1,10
7/23/2020,1300 - 1400,12,16,13,3,0,0,0,0,0,1,17,1,12
7/23/2020,1500 - 1600,8,24,99,13,0,0,0,0,0,5,117,3,16
7/23/2020,1600 - 1700,11,30,82,22,0,0,0,0,0,4,108,2,15
7/23/2020,2000 - 2100,52,96,47,36,52,48,126,21,0,8,338,2,15
7/24/2020,0600 - 0700,9,23,78,26,0,0,0,0,0,6,110,2,10
7/24/2020,0900 - 1000,4,18,53,1,0,0,0,0,0,2,56,1,15
7/24/2020,1400 - 1500,13,25,39,26,0,0,0,0,0,2,67,2,13
7/24/2020,1500 - 1600,4,13,30,0,0,0,0,0,0,1,31,1,12
7/24/2020,1600 - 1700,17,52,112,100,12,5,0,0,0,11,240,2,24
7/24/2020,2200 - 2300,8,24,49,8,0,0,0,0,0,4,61,1,10
7/25/2020,0600 - 0700,36,96,100,58,34,32,62,10,0,17,313,2,8
7/25/2020,0700 - 0800,1,2,6,0,0,0,0,0,0,1,7,1,3
7/25/2020,0900 - 1000,4,14,59,0,0,0,0,0,0,3,62,1,16
7/25/2020,1000 - 1100,10,27,64,11,0,0,0,0,0,5,80,1,18
7/25/2020,1100 - 1200,5,18,56,5,0,0,0,0,0,4,65,1,13
7/25/2020,1500 - 1600,13,42,105,46,10,0,0,0,0,11,172,3,15
7/25/2020,1600 - 1700,6,14,101,0,0,0,0,0,0,7,108,1,12
7/25/2020,1700 - 1800,16,37,64,47,21,0,0,0,0,7,139,2,11
7/25/2020,1900 - 2000,25,56,80,71,71,32,0,0,0,9,263,1,11
7/26/2020,0600 - 0700,9,33,139,23,6,0,0,0,0,10,178,2,6
7/26/2020,0700 - 0800,50,111,35,38,40,39,64,29,0,13,258,1,10
7/26/2020,0800 - 0900,7,20,25,2,0,0,0,0,0,2,29,1,6
7/26/2020,1400 - 1500,6,21,96,4,0,0,0,0,0,7,107,3,13
7/26/2020,1500 - 1600,11,40,189,56,17,0,0,0,0,17,279,3,17
7/26/2020,1600 - 1700,14,55,86,34,13,3,0,0,0,8,144,2,16
7/26/2020,2000 - 2100,46,87,38,55,52,53,100,0,0,15,313,1,9
7/26/2020,2200 - 2300,15,26,30,31,0,0,0,0,0,3,64,1,8
7/27/2020,0500 - 0600,40,55,0,3,62,16,0,0,0,3,84,1,8
7/27/2020,0600 - 0700,12,29,45,17,0,0,0,0,0,2,64,1,13
7/27/2020,0800 - 0900,4,15,55,0,0,0,0,0,0,2,57,1,16
7/27/2020,0900 - 1000,9,15,31,0,0,0,0,0,0,1,32,1,14
7/27/2020,1400 - 1500,9,22,42,6,0,0,0,0,0,2,50,1,17
7/27/2020,1500 - 1600,13,22,80,47,0,0,0,0,0,3,130,2,17
7/27/2020,1600 - 1700,6,13,26,0,0,0,0,0,0,1,27,1,10
7/27/2020,1700 - 1800,16,28,24,26,0,0,0,0,0,2,52,1,12
7/28/2020,0600 - 0700,8,19,109,17,0,0,0,0,0,6,132,2,13
7/28/2020,0800 - 0900,11,20,47,14,0,0,0,0,0,2,63,1,18
7/28/2020,1400 - 1500,18,32,37,87,3,0,0,0,0,3,130,2,17
7/28/2020,1600 - 1700,18,41,72,77,10,0,0,0,0,6,165,2,17
7/28/2020,1700 - 1800,8,17,22,2,0,0,0,0,0,1,25,1,10
7/28/2020,2000 - 2100,11,19,35,16,0,0,0,0,0,1,52,1,14
7/28/2020,2200 - 2300,5,17,31,1,0,0,0,0,0,2,34,1,9
7/29/2020,0600 - 0700,13,36,130,48,7,0,0,0,0,5,190,2,10
7/29/2020,0800 - 0900,29,77,91,87,37,25,37,0,0,9,286,2,25
7/29/2020,1100 - 1200,6,14,23,0,0,0,0,0,0,2,25,1,10
7/29/2020,1400 - 1500,5,16,52,3,0,0,0,0,0,3,58,2,12
7/29/2020,1600 - 1700,12,34,149,83,9,0,0,0,0,13,254,3,20
7/29/2020,1700 - 1800,11,28,48,14,0,0,0,0,0,4,66,1,13
7/29/2020,1900 - 2000,24,58,102,93,46,38,0,0,0,15,294,1,16
7/30/2020,0600 - 0700,9,19,64,11,0,0,0,0,0,2,77,1,10
7/30/2020,0800 - 0900,6,15,85,0,0,0,0,0,0,3,88,1,18
7/30/2020,1000 - 1100,12,24,29,7,0,0,0,0,0,2,38,1,14
7/30/2020,1400 - 1500,9,18,91,6,0,0,0,0,0,4,101,2,19
7/30/2020,1500 - 1600,8,16,138,3,0,0,0,0,0,6,147,2,19
7/30/2020,1600 - 1700,11,23,39,21,0,0,0,0,0,3,63,1,14
7/30/2020,1700 - 1800,3,9,26,0,0,0,0,0,0,2,28,1,14
7/30/2020,2000 - 2100,35,74,67,70,45,61,56,0,0,16,315,2,15
7/31/2020,0600 - 0700,8,19,165,13,0,0,0,0,0,7,185,3,15
7/31/2020,0700 - 0800,40,94,36,58,40,25,43,7,0,6,215,1,18
7/31/2020,0900 - 1000,10,20,60,9,0,0,0,0,0,3,72,1,15
7/31/2020,1400 - 1500,9,17,46,5,0,0,0,0,0,2,53,1,15
7/31/2020,1500 - 1600,12,27,160,84,0,0,0,0,0,11,255,4,19
7/31/2020,1600 - 1700,15,35,78,62,7,0,0,0,0,3,150,2,19
7/31/2020,2200 - 2300,6,19,46,3,0,0,0,0,0,4,53,1,11
8/1/2020,0600 - 0700,15,31,90,74,5,0,0,0,0,3,172,1,15
8/1/2020,0800 - 0900,8,18,81,8,0,0,0,0,0,3,92,1,14
8/1/2020,0900 - 1000,6,19,133,5,0,0,0,0,0,3,141,1,20
8/1/2020,1000 - 1100,13,26,63,36,0,0,0,0,0,4,103,1,20
8/1/2020,1100 - 1200,14,30,99,60,0,0,0,0,0,6,165,2,16
8/1/2020,1500 - 1600,15,33,117,101,12,0,0,0,0,6,236,3,17
8/1/2020,1600 - 1700,13,23,28,15,0,0,0,0,0,1,44,1,11
8/1/2020,1700 - 1800,15,26,85,83,0,0,0,0,0,6,174,2,15
8/1/2020,1900 - 2000,25,50,57,124,65,17,0,0,0,7,270,1,17
8/1/2020,2100 - 2200,9,16,61,5,0,0,0,0,0,2,68,1,6
8/2/2020,0600 - 0700,9,22,103,29,0,0,0,0,0,8,140,1,11
8/2/2020,0800 - 0900,27,71,142,58,45,60,27,0,0,9,341,3,19
8/2/2020,1100 - 1200,8,20,49,7,0,0,0,0,0,2,58,1,14
8/2/2020,1300 - 1400,12,21,28,5,0,0,0,0,0,1,34,1,8
8/2/2020,1400 - 1500,10,20,102,19,0,0,0,0,0,5,126,2,17
8/2/2020,1500 - 1600,10,26,125,35,0,0,0,0,0,6,166,2,17
8/2/2020,1600 - 1700,22,56,110,110,54,28,0,0,0,11,313,3,19
8/2/2020,2000 - 2100,33,63,53,64,56,67,11,0,0,8,259,2,15
8/2/2020,2100 - 2200,7,14,77,0,0,0,0,0,0,3,80,1,9
8/2/2020,2300 - 0000,9,26,52,14,0,0,0,0,0,5,71,1,6
8/3/2020,0600 - 0700,12,28,83,46,0,0,0,0,0,2,131,1,13
8/3/2020,0700 - 0800,10,17,60,6,0,0,0,0,0,1,67,1,20
8/3/2020,0800 - 0900,7,13,41,0,0,0,0,0,0,2,43,1,13
8/3/2020,1000 - 1100,16,23,23,37,0,0,0,0,0,2,62,1,20
8/3/2020,1100 - 1200,10,21,68,11,0,0,0,0,0,2,81,1,17
8/3/2020,1400 - 1500,15,37,68,46,11,0,0,0,0,4,129,2,13
8/3/2020,1500 - 1600,20,39,78,81,30,0,0,0,0,8,197,3,15
8/3/2020,1600 - 1700,24,56,53,110,27,24,0,0,0,6,220,3,19
8/3/2020,1700 - 1800,12,21,43,18,0,0,0,0,0,2,63,1,10
8/3/2020,2100 - 2200,3,8,38,0,0,0,0,0,0,2,40,1,6
8/4/2020,0500 - 0600,19,65,59,28,22,5,3,0,0,6,123,1,6
8/4/2020,0600 - 0700,39,75,52,22,20,46,52,0,0,7,199,1,18
8/4/2020,0800 - 0900,12,27,85,43,0,0,0,0,0,5,133,2,13
8/4/2020,0900 - 1000,15,24,33,33,0,0,0,0,0,3,69,1,15
8/4/2020,1000 - 1100,19,25,2,15,0,0,0,0,0,1,18,1,7
8/4/2020,1500 - 1600,15,39,100,64,14,0,0,0,0,4,182,3,22
8/4/2020,1600 - 1700,15,39,83,39,15,0,0,0,0,5,142,1,23
8/4/2020,1700 - 1800,12,18,31,6,0,0,0,0,0,1,38,1,13
8/4/2020,2100 - 2200,3,5,18,0,0,0,0,0,0,1,19,1,5
8/5/2020,0500 - 0600,20,53,66,71,28,6,0,0,0,6,177,1,10
8/5/2020,0600 - 0700,48,84,22,31,39,51,79,0,0,6,228,1,17
8/5/2020,0700 - 0800,46,85,8,42,59,45,58,0,0,7,219,1,16
8/5/2020,0800 - 0900,18,34,32,38,8,0,0,0,0,3,81,1,12
8/5/2020,0900 - 1000,9,19,58,9,0,0,0,0,0,0,67,1,13
8/5/2020,1100 - 1200,6,16,46,1,0,0,0,0,0,3,50,1,14
8/5/2020,1200 - 1300,12,24,51,25,0,0,0,0,0,2,78,1,14
8/5/2020,1400 - 1500,7,15,55,0,0,0,0,0,0,2,57,1,14
8/5/2020,1500 - 1600,9,19,65,15,0,0,0,0,0,2,82,3,13
8/5/2020,1600 - 1700,29,62,144,122,139,101,7,0,0,17,530,6,23
8/5/2020,2000 - 2100,27,47,16,98,48,10,0,0,0,5,177,1,14
8/5/2020,2100 - 2200,3,6,27,0,0,0,0,0,0,1,28,1,4
8/6/2020,0600 - 0700,7,13,16,0,0,0,0,0,0,1,17,1,5
8/6/2020,0800 - 0900,9,18,18,2,0,0,0,0,0,1,21,1,8
8/6/2020,0900 - 1000,8,22,137,31,0,0,0,0,0,6,174,2,18
8/6/2020,1000 - 1100,20,34,25,42,10,0,0,0,0,2,79,1,14
8/6/2020,1400 - 1500,12,22,105,39,0,0,0,0,0,6,150,3,16
8/6/2020,1500 - 1600,17,51,84,43,22,2,0,0,0,5,156,2,18
8/6/2020,1600 - 1700,22,38,30,56,22,0,0,0,0,2,110,1,18
8/6/2020,1700 - 1800,9,15,56,0,0,0,0,0,0,1,57,2,13
8/6/2020,2000 - 2100,44,92,63,50,61,49,100,2,0,11,336,2,13
8/6/2020,2100 - 2200,6,10,21,0,0,0,0,0,0,2,23,1,3
8/7/2020,0500 - 0600,6,16,71,4,0,0,0,0,0,3,78,1,12
8/7/2020,0700 - 0800,49,108,20,70,24,32,58,24,0,6,234,1,22
8/7/2020,0800 - 0900,17,44,74,58,13,0,0,0,0,3,148,2,16
8/7/2020,1100 - 1200,9,22,49,14,0,0,0,0,0,4,67,1,21
8/7/2020,1400 - 1500,14,32,42,24,1,0,0,0,0,3,70,2,12
8/7/2020,1500 - 1600,8,18,58,19,0,0,0,0,0,3,80,3,10
8/7/2020,1600 - 1700,45,99,75,60,41,67,134,5,0,13,395,5,19
8/7/2020,2200 - 2300,9,34,75,14,5,0,0,0,0,7,101,2,5
8/8/2020,0500 - 0600,38,87,15,41,60,29,18,0,0,6,169,1,12
8/8/2020,0600 - 0700,34,76,49,36,32,37,28,0,0,9,191,1,13
8/8/2020,0800 - 0900,23,55,61,89,28,25,0,0,0,11,214,3,17
8/8/2020,0900 - 1000,9,20,80,15,0,0,0,0,0,3,98,1,14
8/8/2020,1000 - 1100,12,27,50,28,0,0,0,0,0,2,80,1,11
8/8/2020,1100 - 1200,10,24,63,21,0,0,0,0,0,3,87,1,15
8/8/2020,1200 - 1300,17,31,23,39,1,0,0,0,0,4,67,1,10
8/8/2020,1500 - 1600,14,29,154,92,0,0,0,0,0,7,253,3,15
8/8/2020,1600 - 1700,20,49,57,107,21,1,0,0,0,8,194,5,12
8/8/2020,1700 - 1800,14,22,24,20,0,0,0,0,0,2,46,1,13
8/8/2020,1900 - 2000,27,70,58,71,47,19,7,0,0,7,209,1,15
8/8/2020,2000 - 2100,9,14,36,0,0,0,0,0,0,1,37,1,9
8/8/2020,2100 - 2200,8,15,87,0,0,0,0,0,0,2,89,1,9
8/9/2020,0500 - 0600,9,30,97,19,0,0,0,0,0,6,122,1,10
8/9/2020,0700 - 0800,35,89,57,63,28,36,43,0,0,6,233,2,14
8/9/2020,0800 - 0900,14,35,36,24,2,0,0,0,0,3,65,2,8
8/9/2020,1000 - 1100,17,29,25,30,0,0,0,0,0,2,57,1,12
8/9/2020,1100 - 1200,12,20,29,11,0,0,0,0,0,2,42,1,11
8/9/2020,1300 - 1400,17,31,12,23,2,0,0,0,0,1,38,1,11
8/9/2020,1400 - 1500,18,46,63,68,14,1,0,0,0,4,150,2,14
8/9/2020,1500 - 1600,23,59,210,163,81,72,0,0,0,16,542,5,17
8/9/2020,1600 - 1700,30,56,65,41,137,25,0,0,0,10,278,3,18
8/9/2020,2000 - 2100,37,72,43,73,82,67,42,0,0,10,317,3,20
8/9/2020,2100 - 2200,5,13,91,0,0,0,0,0,0,4,95,1,10
8/9/2020,2200 - 2300,6,15,62,0,0,0,0,0,0,4,66,1,10
8/10/2020,0500 - 0600,35,81,53,45,33,32,40,0,0,6,209,1,18
8/10/2020,0600 - 0700,36,73,29,36,35,31,24,0,0,5,160,1,19
8/10/2020,0800 - 0900,11,22,74,24,0,0,0,0,0,4,102,2,16
8/10/2020,0900 - 1000,5,11,24,0,0,0,0,0,0,1,25,1,14
8/10/2020,1000 - 1100,13,24,68,37,0,0,0,0,0,4,109,1,21
8/10/2020,1100 - 1200,11,21,56,14,0,0,0,0,0,1,71,1,15
8/10/2020,1400 - 1500,12,26,79,22,0,0,0,0,0,4,105,2,15
8/10/2020,1500 - 1600,13,26,126,69,0,0,0,0,0,6,201,2,17
8/10/2020,1600 - 1700,22,50,107,65,73,6,0,0,0,10,261,4,19
8/10/2020,1700 - 1800,14,23,30,19,0,0,0,0,0,2,51,1,15
8/10/2020,2100 - 2200,5,13,84,0,0,0,0,0,0,5,89,1,9
8/11/2020,0500 - 0600,32,47,0,54,58,9,0,0,0,4,125,1,10
8/11/2020,0700 - 0800,5,10,67,0,0,0,0,0,0,3,70,1,22
8/11/2020,0800 - 0900,9,25,86,12,0,0,0,0,0,5,103,2,21
8/11/2020,1500 - 1600,10,19,84,11,0,0,0,0,0,4,99,2,16
8/11/2020,1600 - 1700,14,30,162,118,0,0,0,0,0,12,292,3,18
8/11/2020,2300 - 0000,5,10,92,0,0,0,0,0,0,5,97,1,9
8/12/2020,0500 - 0600,28,73,55,49,25,19,19,0,0,5,172,1,19
8/12/2020,0600 - 0700,36,72,34,22,27,39,23,0,0,9,154,1,23
8/12/2020,0700 - 0800,5,9,41,0,0,0,0,0,0,1,42,1,10
8/12/2020,0800 - 0900,6,18,124,3,0,0,0,0,0,4,131,2,21
8/12/2020,1100 - 1200,10,17,29,6,0,0,0,0,0,2,37,1,17
8/12/2020,1200 - 1300,9,17,41,4,0,0,0,0,0,2,47,1,17
8/12/2020,1400 - 1500,17,33,32,54,2,0,0,0,0,4,92,2,9
8/12/2020,1500 - 1600,48,144,94,42,24,58,30,21,34,15,318,3,18
8/12/2020,1600 - 1700,47,114,69,75,122,130,83,52,0,19,550,5,20
8/12/2020,1700 - 1800,48,57,2,1,0,23,0,0,0,1,27,1,13
8/12/2020,2100 - 2200,4,6,42,0,0,0,0,0,0,1,43,1,7
8/13/2020,0700 - 0800,40,101,31,46,52,42,32,7,0,7,217,1,21
8/13/2020,0800 - 0900,15,34,68,58,4,0,0,0,0,4,134,3,16
8/13/2020,0900 - 1000,15,34,64,37,12,0,0,0,0,5,118,1,17
8/13/2020,1000 - 1100,13,22,48,29,0,0,0,0,0,3,80,1,20
8/13/2020,1400 - 1500,11,20,84,12,0,0,0,0,0,2,98,3,13
8/13/2020,1500 - 1600,13,28,82,52,0,0,0,0,0,6,140,2,13
8/13/2020,1600 - 1700,22,37,33,38,29,0,0,0,0,4,104,1,13
8/13/2020,1700 - 1800,13,21,37,17,0,0,0,0,0,3,57,2,11
8/13/2020,2000 - 2100,48,90,40,40,36,37,94,0,0,7,254,2,13
8/13/2020,2100 - 2200,4,9,44,0,0,0,0,0,0,2,46,1,7
8/14/2020,0600 - 0700,27,61,97,74,58,61,2,0,0,10,302,2,22
8/14/2020,0700 - 0800,9,17,60,3,0,0,0,0,0,2,65,1,21
8/14/2020,0800 - 0900,32,38,0,19,46,0,0,0,0,2,67,1,15
8/14/2020,0900 - 1000,5,11,47,0,0,0,0,0,0,2,49,1,14
8/14/2020,1100 - 1200,15,27,24,29,0,0,0,0,0,2,55,1,9
8/14/2020,1400 - 1500,19,38,34,45,12,0,0,0,0,3,94,2,9
8/14/2020,1500 - 1600,7,18,80,2,0,0,0,0,0,3,85,2,9
8/14/2020,1600 - 1700,34,99,125,93,70,68,73,5,0,16,450,5,14
8/14/2020,1700 - 1800,29,46,6,4,19,1,0,0,0,1,31,1,8
8/14/2020,2100 - 2200,5,9,33,0,0,0,0,0,0,0,33,1,4
8/14/2020,2200 - 2300,11,34,36,13,2,0,0,0,0,4,55,1,6
8/15/2020,0500 - 0600,51,93,0,40,49,36,58,9,0,3,195,1,7
8/15/2020,0600 - 0700,34,60,35,17,60,54,0,0,0,6,172,1,7
8/15/2020,0800 - 0900,18,32,32,48,6,0,0,0,0,4,90,2,6
8/15/2020,1000 - 1100,13,36,137,50,16,0,0,0,0,10,213,2,12
8/15/2020,1100 - 1200,12,23,67,23,0,0,0,0,0,4,94,2,11
8/15/2020,1500 - 1600,19,48,103,123,44,8,0,0,0,9,287,3,13
8/15/2020,1600 - 1700,23,52,95,166,72,10,0,0,0,13,356,4,14
8/15/2020,1700 - 1800,17,31,35,49,2,0,0,0,0,2,88,2,10
8/15/2020,1900 - 2000,28,47,16,50,45,6,0,0,0,1,118,1,11
8/15/2020,2000 - 2100,7,14,70,0,0,0,0,0,0,0,70,1,10
8/15/2020,2100 - 2200,4,11,60,0,0,0,0,0,0,1,61,1,10
8/16/2020,0500 - 0600,11,27,78,29,0,0,0,0,0,4,111,1,10
8/16/2020,0700 - 0800,30,64,47,57,45,40,8,0,0,12,209,1,10
8/16/2020,0800 - 0900,14,29,132,106,0,0,0,0,0,8,246,3,9
8/16/2020,0900 - 1000,8,16,57,3,0,0,0,0,0,1,61,1,10
8/16/2020,1100 - 1200,16,29,34,34,0,0,0,0,0,1,69,1,10
8/16/2020,1400 - 1500,20,42,63,59,42,0,0,0,0,6,170,3,15
8/16/2020,1500 - 1600,9,19,139,28,0,0,0,0,0,4,171,2,17
8/16/2020,1600 - 1700,36,93,136,172,115,94,115,9,0,18,659,6,19
8/16/2020,1900 - 2000,16,28,19,23,0,0,0,0,0,2,44,1,15
8/16/2020,2000 - 2100,29,68,85,55,69,38,16,0,0,8,271,2,19
8/16/2020,2100 - 2200,5,27,83,4,0,0,0,0,0,3,90,1,15
8/16/2020,2200 - 2300,8,22,56,9,0,0,0,0,0,4,69,1,8
8/17/2020,0500 - 0600,31,62,13,65,42,19,2,0,0,4,145,1,11
8/17/2020,0600 - 0700,38,69,25,44,43,54,25,0,0,6,197,1,18
8/17/2020,0800 - 0900,7,18,120,10,0,0,0,0,0,5,135,2,16
8/17/2020,1000 - 1100,14,31,80,44,1,0,0,0,0,5,130,2,17
8/17/2020,1100 - 1200,14,35,47,36,1,0,0,0,0,3,87,1,15
8/17/2020,1400 - 1500,16,32,61,63,5,0,0,0,0,4,133,2,18
8/17/2020,1500 - 1600,16,41,139,107,24,0,0,0,0,6,276,3,17
8/17/2020,1600 - 1700,17,36,103,105,16,0,0,0,0,6,230,2,17
8/17/2020,1700 - 1800,14,25,57,35,0,0,0,0,0,4,96,2,17
8/17/2020,2100 - 2200,3,11,59,0,0,0,0,0,0,1,60,1,8
8/18/2020,0500 - 0600,14,30,41,39,0,0,0,0,0,3,83,1,6
8/18/2020,0700 - 0800,12,28,76,35,0,0,0,0,0,4,115,1,15
8/18/2020,0800 - 0900,9,20,83,10,0,0,0,0,0,3,96,2,13
8/18/2020,1400 - 1500,16,20,2,4,0,0,0,0,0,0,6,1,3
8/18/2020,1500 - 1600,9,22,96,22,0,0,0,0,0,4,122,2,19
8/18/2020,1600 - 1700,19,38,100,140,39,0,0,0,0,8,287,2,19
8/18/2020,1700 - 1800,8,18,60,2,0,0,0,0,0,4,66,1,18
8/18/2020,2100 - 2200,4,9,82,0,0,0,0,0,0,4,86,1,9
8/18/2020,2200 - 2300,5,14,41,0,0,0,0,0,0,3,44,1,8
8/19/2020,0600 - 0700,13,28,91,52,0,0,0,0,0,3,146,1,14
8/19/2020,0700 - 0800,27,80,151,79,44,47,42,0,0,12,375,3,22
8/19/2020,0900 - 1000,11,24,43,18,0,0,0,0,0,2,63,1,13
8/19/2020,1100 - 1200,15,34,58,47,4,0,0,0,0,5,114,2,11
8/19/2020,1400 - 1500,14,28,57,49,0,0,0,0,0,4,110,2,14
8/19/2020,1500 - 1600,9,20,34,8,0,0,0,0,0,0,42,1,10
8/19/2020,1600 - 1700,35,96,187,108,106,96,84,19,0,21,621,6,21
8/19/2020,2100 - 2200,12,33,79,48,5,0,0,0,0,8,140,1,14
8/20/2020,0500 - 0600,34,56,2,37,29,21,0,0,0,3,92,1,13
8/20/2020,0700 - 0800,34,96,76,91,37,9,42,13,0,8,276,2,16
8/20/2020,0800 - 0900,13,39,21,11,3,0,0,0,0,2,37,1,9
8/20/2020,1000 - 1100,17,26,31,47,0,0,0,0,0,3,81,1,18
8/20/2020,1100 - 1200,9,21,51,10,0,0,0,0,0,0,61,1,15
8/20/2020,1400 - 1500,13,30,84,60,0,0,0,0,0,6,150,3,13
8/20/2020,1500 - 1600,19,41,75,64,40,0,0,0,0,5,184,2,11
8/20/2020,1600 - 1700,24,44,37,51,57,0,0,0,0,5,150,2,15
8/20/2020,1700 - 1800,7,17,78,9,0,0,0,0,0,4,91,2,12
8/20/2020,2000 - 2100,32,62,43,50,59,56,6,0,0,6,220,2,13
8/20/2020,2200 - 2300,5,13,44,0,0,0,0,0,0,2,46,1,2
8/21/2020,0500 - 0600,20,36,24,67,9,0,0,0,0,3,103,1,13
8/21/2020,0600 - 0700,28,58,40,78,50,29,0,0,0,6,203,1,20
8/21/2020,0800 - 0900,7,26,175,5,0,0,0,0,0,4,184,3,19
8/21/2020,1100 - 1200,10,23,55,11,0,0,0,0,0,3,69,1,13
8/21/2020,1400 - 1500,8,19,58,2,0,0,0,0,0,3,63,2,11
8/21/2020,1500 - 1600,8,21,109,10,0,0,0,0,0,3,122,2,10
8/21/2020,1600 - 1700,33,81,97,84,77,49,55,0,0,12,374,5,17
8/21/2020,1700 - 1800,2,5,21,0,0,0,0,0,0,1,22,1,10
8/21/2020,2100 - 2200,1,7,23,0,0,0,0,0,0,1,24,1,9
8/21/2020,2200 - 2300,5,12,34,0,0,0,0,0,0,3,37,1,7
8/22/2020,0500 - 0600,39,51,0,15,72,28,0,0,0,4,119,1,10
8/22/2020,0600 - 0700,48,102,0,57,46,38,51,12,0,6,210,1,11
8/22/2020,0800 - 0900,26,47,32,29,68,1,0,0,0,5,135,3,17
8/22/2020,1000 - 1100,12,22,51,17,0,0,0,0,0,2,70,1,17
8/22/2020,1100 - 1200,17,33,50,41,10,0,0,0,0,4,105,2,13
