date,hour,Average Wait Time,Max Wait Time,time
12/20/2019,0000 - 0100,27,40,1872
12/20/2019,0900 - 1000,19,37,1881
12/20/2019,1000 - 1100,22,38,1882
12/20/2019,1100 - 1200,32,82,1883
12/20/2019,1200 - 1300,59,98,1884
12/20/2019,1300 - 1400,63,120,1885
12/20/2019,1400 - 1500,91,139,1886
12/20/2019,1500 - 1600,42,83,1887
12/20/2019,1600 - 1700,19,38,1888
12/20/2019,1800 - 1900,40,115,1890
12/20/2019,1900 - 2000,42,105,1891
12/20/2019,2000 - 2100,14,48,1892
12/20/2019,2100 - 2200,24,69,1893
12/20/2019,2200 - 2300,21,48,1894
12/20/2019,2300 - 0000,26,71,1895
12/20/2019,0500 - 0600,38,77,1877
12/20/2019,0600 - 0700,27,76,1878
12/20/2019,0700 - 0800,28,130,1879
12/20/2019,0800 - 0900,46,149,1880
12/20/2019,0900 - 1000,50,130,1881
12/20/2019,1000 - 1100,26,82,1882
12/20/2019,1100 - 1200,42,117,1883
12/20/2019,1200 - 1300,35,114,1884
12/20/2019,1300 - 1400,46,131,1885
12/20/2019,1400 - 1500,61,164,1886
12/20/2019,1500 - 1600,77,175,1887
12/20/2019,1600 - 1700,57,161,1888
12/20/2019,1700 - 1800,13,21,1889
12/20/2019,1800 - 1900,25,90,1890
12/20/2019,1900 - 2000,34,71,1891
12/20/2019,2000 - 2100,31,76,1892
12/20/2019,2100 - 2200,30,65,1893
12/21/2019,0000 - 0100,7,18,1896
12/21/2019,0800 - 0900,36,89,1904
12/21/2019,0900 - 1000,43,88,1905
12/21/2019,1000 - 1100,40,81,1906
12/21/2019,1100 - 1200,40,71,1907
12/21/2019,1200 - 1300,41,75,1908
12/21/2019,1300 - 1400,43,81,1909
12/21/2019,1400 - 1500,23,46,1910
12/21/2019,1500 - 1600,21,41,1911
12/21/2019,1600 - 1700,2,2,1912
12/21/2019,1700 - 1800,30,51,1913
12/21/2019,1800 - 1900,30,82,1914
12/21/2019,1900 - 2000,37,95,1915
12/21/2019,2000 - 2100,22,65,1916
12/21/2019,2100 - 2200,20,39,1917
12/21/2019,2200 - 2300,9,9,1918
12/21/2019,2300 - 0000,10,22,1919
12/21/2019,0500 - 0600,33,109,1901
12/21/2019,0600 - 0700,39,107,1902
12/21/2019,0700 - 0800,26,61,1903
12/21/2019,0800 - 0900,36,100,1904
12/21/2019,0900 - 1000,37,86,1905
12/21/2019,1000 - 1100,16,40,1906
12/21/2019,1100 - 1200,18,45,1907
12/21/2019,1200 - 1300,20,56,1908
12/21/2019,1300 - 1400,15,31,1909
12/21/2019,1400 - 1500,19,58,1910
12/21/2019,1500 - 1600,40,100,1911
12/21/2019,1600 - 1700,30,73,1912
12/21/2019,1700 - 1800,33,80,1913
12/21/2019,1800 - 1900,23,65,1914
12/21/2019,1900 - 2000,47,112,1915
12/21/2019,2000 - 2100,33,78,1916
12/21/2019,2100 - 2200,8,15,1917
12/22/2019,0000 - 0100,18,43,1920
12/22/2019,0900 - 1000,44,92,1929
12/22/2019,1000 - 1100,44,84,1930
12/22/2019,1100 - 1200,26,53,1931
12/22/2019,1200 - 1300,36,63,1932
12/22/2019,1300 - 1400,25,69,1933
12/22/2019,1400 - 1500,38,74,1934
12/22/2019,1500 - 1600,28,51,1935
12/22/2019,1600 - 1700,21,36,1936
12/22/2019,1700 - 1800,30,84,1937
12/22/2019,1800 - 1900,40,88,1938
12/22/2019,1900 - 2000,37,96,1939
12/22/2019,2000 - 2100,15,41,1940
12/22/2019,2100 - 2200,18,37,1941
12/22/2019,2200 - 2300,16,29,1942
12/22/2019,2300 - 0000,14,37,1943
12/22/2019,0500 - 0600,32,45,1925
12/22/2019,0600 - 0700,22,60,1926
12/22/2019,0700 - 0800,36,91,1927
12/22/2019,0800 - 0900,35,93,1928
12/22/2019,0900 - 1000,35,87,1929
12/22/2019,1000 - 1100,30,77,1930
12/22/2019,1100 - 1200,44,122,1931
12/22/2019,1200 - 1300,34,101,1932
12/22/2019,1300 - 1400,33,75,1933
12/22/2019,1400 - 1500,42,128,1934
12/22/2019,1500 - 1600,57,124,1935
12/22/2019,1600 - 1700,42,65,1936
12/22/2019,1700 - 1800,27,73,1937
12/22/2019,1800 - 1900,22,63,1938
12/22/2019,1900 - 2000,38,102,1939
12/22/2019,2000 - 2100,36,103,1940
12/22/2019,2100 - 2200,35,61,1941
12/23/2019,0000 - 0100,5,15,1944
12/23/2019,0800 - 0900,56,94,1952
12/23/2019,0900 - 1000,43,76,1953
12/23/2019,1000 - 1100,19,35,1954
12/23/2019,1100 - 1200,17,27,1955
12/23/2019,1200 - 1300,46,110,1956
12/23/2019,1300 - 1400,39,97,1957
12/23/2019,1400 - 1500,19,32,1958
12/23/2019,1500 - 1600,26,41,1959
12/23/2019,1600 - 1700,13,30,1960
12/23/2019,1700 - 1800,30,68,1961
12/23/2019,1800 - 1900,46,97,1962
12/23/2019,1900 - 2000,34,71,1963
12/23/2019,2100 - 2200,13,27,1965
12/23/2019,2200 - 2300,21,79,1966
12/23/2019,2300 - 0000,26,74,1967
12/23/2019,0500 - 0600,56,159,1949
12/23/2019,0600 - 0700,60,148,1950
12/23/2019,0700 - 0800,58,145,1951
12/23/2019,0800 - 0900,69,163,1952
12/23/2019,0900 - 1000,60,157,1953
12/23/2019,1000 - 1100,46,116,1954
12/23/2019,1100 - 1200,51,165,1955
12/23/2019,1200 - 1300,59,182,1956
12/23/2019,1300 - 1400,60,155,1957
12/23/2019,1400 - 1500,77,156,1958
12/23/2019,1500 - 1600,94,153,1959
12/23/2019,1600 - 1700,55,100,1960
12/23/2019,1700 - 1800,15,35,1961
12/23/2019,1800 - 1900,20,65,1962
12/23/2019,1900 - 2000,23,61,1963
12/23/2019,2000 - 2100,22,58,1964
12/24/2019,0800 - 0900,55,94,1976
12/24/2019,0900 - 1000,44,75,1977
12/24/2019,1000 - 1100,28,54,1978
12/24/2019,1100 - 1200,20,43,1979
12/24/2019,1200 - 1300,23,39,1980
12/24/2019,1300 - 1400,31,73,1981
12/24/2019,1400 - 1500,29,45,1982
12/24/2019,1500 - 1600,26,45,1983
12/24/2019,1600 - 1700,19,37,1984
12/24/2019,1700 - 1800,16,29,1985
12/24/2019,1800 - 1900,18,53,1986
12/24/2019,2000 - 2100,15,30,1988
12/24/2019,2100 - 2200,7,14,1989
12/24/2019,2300 - 0000,9,32,1991
12/24/2019,0500 - 0600,50,91,1973
12/24/2019,0600 - 0700,28,74,1974
12/24/2019,0700 - 0800,17,34,1975
12/24/2019,0800 - 0900,17,50,1976
12/24/2019,0900 - 1000,19,40,1977
12/24/2019,1000 - 1100,13,29,1978
12/24/2019,1100 - 1200,15,27,1979
12/24/2019,1200 - 1300,13,33,1980
12/24/2019,1300 - 1400,17,49,1981
12/24/2019,1400 - 1500,28,73,1982
12/24/2019,1500 - 1600,26,51,1983
12/24/2019,1600 - 1700,30,77,1984
12/24/2019,1800 - 1900,18,58,1986
12/24/2019,1900 - 2000,25,78,1987
12/24/2019,2000 - 2100,24,40,1988
12/24/2019,2100 - 2200,13,22,1989
12/25/2019,0800 - 0900,16,32,2000
12/25/2019,0900 - 1000,20,35,2001
12/25/2019,1000 - 1100,20,43,2002
12/25/2019,1100 - 1200,22,45,2003
12/25/2019,1200 - 1300,16,31,2004
12/25/2019,1300 - 1400,24,73,2005
12/25/2019,1400 - 1500,18,39,2006
12/25/2019,1500 - 1600,19,38,2007
12/25/2019,1700 - 1800,30,84,2009
12/25/2019,1800 - 1900,23,59,2010
12/25/2019,1900 - 2000,29,82,2011
12/25/2019,2000 - 2100,18,58,2012
12/25/2019,2100 - 2200,26,52,2013
12/25/2019,2200 - 2300,16,52,2014
12/25/2019,2300 - 0000,27,50,2015
12/25/2019,0500 - 0600,55,106,1997
12/25/2019,0600 - 0700,34,78,1998
12/25/2019,0700 - 0800,31,108,1999
12/25/2019,0800 - 0900,26,81,2000
12/25/2019,0900 - 1000,35,82,2001
12/25/2019,1000 - 1100,14,35,2002
12/25/2019,1100 - 1200,45,128,2003
12/25/2019,1200 - 1300,53,126,2004
12/25/2019,1300 - 1400,33,78,2005
12/25/2019,1400 - 1500,46,116,2006
12/25/2019,1500 - 1600,45,104,2007
12/25/2019,1600 - 1700,38,82,2008
12/25/2019,1800 - 1900,9,24,2010
12/25/2019,1900 - 2000,16,43,2011
12/25/2019,2000 - 2100,23,67,2012
12/25/2019,2100 - 2200,32,63,2013
12/26/2019,0900 - 1000,63,149,2025
12/26/2019,1000 - 1100,62,120,2026
12/26/2019,1100 - 1200,47,90,2027
12/26/2019,1200 - 1300,46,101,2028
12/26/2019,1300 - 1400,65,119,2029
12/26/2019,1400 - 1500,53,84,2030
12/26/2019,1500 - 1600,23,39,2031
12/26/2019,1600 - 1700,18,37,2032
12/26/2019,1800 - 1900,31,83,2034
12/26/2019,1900 - 2000,27,50,2035
12/26/2019,2000 - 2100,10,26,2036
12/26/2019,2200 - 2300,17,44,2038
12/26/2019,2300 - 0000,18,32,2039
12/26/2019,0500 - 0600,54,139,2021
12/26/2019,0600 - 0700,68,164,2022
12/26/2019,0700 - 0800,50,129,2023
12/26/2019,0800 - 0900,62,129,2024
12/26/2019,0900 - 1000,64,119,2025
12/26/2019,1000 - 1100,43,101,2026
12/26/2019,1100 - 1200,57,162,2027
12/26/2019,1200 - 1300,67,152,2028
12/26/2019,1300 - 1400,73,166,2029
12/26/2019,1400 - 1500,52,124,2030
12/26/2019,1500 - 1600,47,103,2031
12/26/2019,1600 - 1700,53,121,2032
12/26/2019,1700 - 1800,22,84,2033
12/26/2019,1800 - 1900,44,127,2034
12/26/2019,1900 - 2000,41,112,2035
12/26/2019,2000 - 2100,36,83,2036
12/27/2019,0000 - 0100,9,21,2040
12/27/2019,0800 - 0900,70,115,2048
12/27/2019,0900 - 1000,56,91,2049
12/27/2019,1000 - 1100,30,41,2050
12/27/2019,1100 - 1200,40,91,2051
12/27/2019,1200 - 1300,52,102,2052
12/27/2019,1300 - 1400,84,159,2053
12/27/2019,1400 - 1500,94,139,2054
12/27/2019,1600 - 1700,37,75,2056
12/27/2019,1700 - 1800,51,119,2057
12/27/2019,1800 - 1900,57,142,2058
12/27/2019,1900 - 2000,45,108,2059
12/27/2019,2000 - 2100,22,55,2060
12/27/2019,2200 - 2300,10,20,2062
12/27/2019,2300 - 0000,11,27,2063
12/27/2019,0500 - 0600,27,71,2045
12/27/2019,0600 - 0700,59,168,2046
12/27/2019,0700 - 0800,66,123,2047
12/27/2019,0800 - 0900,38,98,2048
12/27/2019,0900 - 1000,47,132,2049
12/27/2019,1000 - 1100,25,114,2050
12/27/2019,1100 - 1200,76,206,2051
12/27/2019,1200 - 1300,85,174,2052
12/27/2019,1300 - 1400,69,167,2053
12/27/2019,1400 - 1500,83,183,2054
12/27/2019,1500 - 1600,113,196,2055
12/27/2019,1600 - 1700,52,125,2056
12/27/2019,1700 - 1800,46,121,2057
12/27/2019,1800 - 1900,25,81,2058
12/27/2019,1900 - 2000,53,123,2059
12/27/2019,2000 - 2100,56,117,2060
12/27/2019,2100 - 2200,17,38,2061
12/28/2019,0000 - 0100,10,22,2064
12/28/2019,0800 - 0900,39,95,2072
12/28/2019,0900 - 1000,72,124,2073
12/28/2019,1000 - 1100,61,114,2074
12/28/2019,1100 - 1200,38,88,2075
12/28/2019,1200 - 1300,38,96,2076
12/28/2019,1300 - 1400,51,81,2077
12/28/2019,1400 - 1500,29,45,2078
12/28/2019,1600 - 1700,20,41,2080
12/28/2019,1700 - 1800,17,29,2081
12/28/2019,1800 - 1900,24,74,2082
12/28/2019,1900 - 2000,18,36,2083
12/28/2019,2000 - 2100,30,70,2084
12/28/2019,2200 - 2300,12,24,2086
12/28/2019,2300 - 0000,15,44,2087
12/28/2019,0500 - 0600,41,72,2069
12/28/2019,0600 - 0700,44,114,2070
12/28/2019,0700 - 0800,46,97,2071
12/28/2019,0800 - 0900,61,157,2072
12/28/2019,0900 - 1000,72,165,2073
12/28/2019,1000 - 1100,67,137,2074
12/28/2019,1100 - 1200,57,127,2075
12/28/2019,1200 - 1300,63,171,2076
12/28/2019,1300 - 1400,70,153,2077
12/28/2019,1400 - 1500,68,143,2078
12/28/2019,1500 - 1600,71,134,2079
12/28/2019,1600 - 1700,44,85,2080
12/28/2019,1700 - 1800,13,33,2081
12/28/2019,1800 - 1900,23,56,2082
12/28/2019,1900 - 2000,25,72,2083
12/28/2019,2000 - 2100,12,23,2084
12/29/2019,0900 - 1000,44,81,2097
12/29/2019,1000 - 1100,29,55,2098
12/29/2019,1100 - 1200,26,59,2099
12/29/2019,1200 - 1300,44,84,2100
12/29/2019,1300 - 1400,72,136,2101
12/29/2019,1400 - 1500,53,119,2102
12/29/2019,1600 - 1700,38,58,2104
12/29/2019,1700 - 1800,30,75,2105
12/29/2019,1800 - 1900,36,77,2106
12/29/2019,1900 - 2000,18,39,2107
12/29/2019,2000 - 2100,21,52,2108
12/29/2019,2100 - 2200,12,22,2109
12/29/2019,2300 - 0000,16,45,2111
12/29/2019,0500 - 0600,36,87,2093
12/29/2019,0600 - 0700,57,152,2094
12/29/2019,0700 - 0800,56,116,2095
12/29/2019,0800 - 0900,57,122,2096
12/29/2019,0900 - 1000,47,99,2097
12/29/2019,1000 - 1100,15,34,2098
12/29/2019,1100 - 1200,50,116,2099
12/29/2019,1200 - 1300,46,78,2100
12/29/2019,1300 - 1400,13,35,2101
12/29/2019,1400 - 1500,29,77,2102
12/29/2019,1500 - 1600,22,49,2103
12/29/2019,1600 - 1700,24,44,2104
12/29/2019,1700 - 1800,16,30,2105
12/29/2019,1800 - 1900,12,29,2106
12/29/2019,1900 - 2000,17,33,2107
12/29/2019,2000 - 2100,20,49,2108
12/29/2019,2300 - 0000,8,15,2111
12/30/2019,0800 - 0900,32,50,2120
12/30/2019,0900 - 1000,38,69,2121
12/30/2019,1000 - 1100,19,33,2122
12/30/2019,1100 - 1200,16,30,2123
12/30/2019,1200 - 1300,13,32,2124
12/30/2019,1300 - 1400,19,36,2125
12/30/2019,1400 - 1500,17,29,2126
12/30/2019,1500 - 1600,16,33,2127
12/30/2019,1700 - 1800,22,56,2129
12/30/2019,1800 - 1900,43,88,2130
12/30/2019,1900 - 2000,47,102,2131
12/30/2019,2000 - 2100,30,56,2132
12/30/2019,2300 - 0000,10,25,2135
12/30/2019,0500 - 0600,34,68,2117
12/30/2019,0600 - 0700,43,83,2118
12/30/2019,0700 - 0800,34,80,2119
12/30/2019,0800 - 0900,24,60,2120
12/30/2019,0900 - 1000,22,53,2121
12/30/2019,1000 - 1100,9,24,2122
12/30/2019,1100 - 1200,37,89,2123
12/30/2019,1200 - 1300,28,59,2124
12/30/2019,1300 - 1400,65,157,2125
12/30/2019,1400 - 1500,57,137,2126
12/30/2019,1500 - 1600,31,72,2127
12/30/2019,1600 - 1700,16,35,2128
12/30/2019,1700 - 1800,19,61,2129
12/30/2019,1800 - 1900,20,39,2130
12/30/2019,1900 - 2000,24,56,2131
12/30/2019,2000 - 2100,19,50,2132
12/30/2019,2100 - 2200,7,15,2133
12/31/2019,0000 - 0100,9,18,2136
12/31/2019,0800 - 0900,39,81,2144
12/31/2019,0900 - 1000,71,133,2145
12/31/2019,1000 - 1100,68,118,2146
12/31/2019,1100 - 1200,32,70,2147
12/31/2019,1200 - 1300,14,32,2148
12/31/2019,1300 - 1400,37,76,2149
12/31/2019,1400 - 1500,17,27,2150
12/31/2019,1500 - 1600,24,46,2151
12/31/2019,1600 - 1700,26,44,2152
12/31/2019,1700 - 1800,13,27,2153
12/31/2019,1800 - 1900,14,41,2154
12/31/2019,1900 - 2000,14,27,2155
12/31/2019,2000 - 2100,19,36,2156
12/31/2019,2100 - 2200,10,18,2157
12/31/2019,2200 - 2300,10,20,2158
12/31/2019,2300 - 0000,8,17,2159
12/31/2019,0500 - 0600,30,62,2141
12/31/2019,0600 - 0700,40,75,2142
12/31/2019,0700 - 0800,22,34,2143
12/31/2019,0800 - 0900,28,70,2144
12/31/2019,0900 - 1000,18,46,2145
12/31/2019,1000 - 1100,11,27,2146
12/31/2019,1100 - 1200,18,41,2147
12/31/2019,1200 - 1300,28,61,2148
12/31/2019,1300 - 1400,21,58,2149
12/31/2019,1400 - 1500,19,37,2150
12/31/2019,1500 - 1600,13,27,2151
12/31/2019,1600 - 1700,13,29,2152
12/31/2019,1700 - 1800,21,64,2153
12/31/2019,1800 - 1900,22,51,2154
12/31/2019,1900 - 2000,24,54,2155
12/31/2019,2000 - 2100,24,48,2156
12/31/2019,2300 - 0000,0,0,2159
1/1/2020,0800 - 0900,38,74,2168
1/1/2020,0900 - 1000,25,45,2169
1/1/2020,1000 - 1100,14,20,2170
1/1/2020,1200 - 1300,18,41,2172
1/1/2020,1300 - 1400,25,52,2173
1/1/2020,1400 - 1500,18,36,2174
1/1/2020,1600 - 1700,16,28,2176
1/1/2020,1700 - 1800,25,46,2177
1/1/2020,1800 - 1900,20,36,2178
1/1/2020,1900 - 2000,10,22,2179
1/1/2020,2000 - 2100,22,39,2180
1/1/2020,2100 - 2200,15,32,2181
1/1/2020,2200 - 2300,10,24,2182
1/1/2020,2300 - 0000,9,20,2183
1/1/2020,0500 - 0600,66,142,2165
1/1/2020,0600 - 0700,54,105,2166
1/1/2020,0700 - 0800,29,69,2167
1/1/2020,0800 - 0900,45,96,2168
1/1/2020,0900 - 1000,34,81,2169
1/1/2020,1000 - 1100,36,95,2170
1/1/2020,1100 - 1200,27,52,2171
1/1/2020,1200 - 1300,16,36,2172
1/1/2020,1300 - 1400,17,39,2173
1/1/2020,1400 - 1500,25,60,2174
1/1/2020,1500 - 1600,19,35,2175
1/1/2020,1600 - 1700,20,51,2176
1/1/2020,1700 - 1800,14,22,2177
1/1/2020,1800 - 1900,23,52,2178
1/1/2020,1900 - 2000,24,59,2179
1/1/2020,2000 - 2100,22,49,2180
1/1/2020,2100 - 2200,15,26,2181
1/1/2020,2200 - 2300,0,0,2182
1/2/2020,0000 - 0100,12,19,2184
1/2/2020,0800 - 0900,39,84,2192
1/2/2020,0900 - 1000,29,61,2193
1/2/2020,1000 - 1100,50,103,2194
1/2/2020,1100 - 1200,23,46,2195
1/2/2020,1200 - 1300,29,54,2196
1/2/2020,1300 - 1400,16,32,2197
1/2/2020,1400 - 1500,14,24,2198
1/2/2020,1500 - 1600,16,29,2199
1/2/2020,1600 - 1700,17,31,2200
1/2/2020,1700 - 1800,22,46,2201
1/2/2020,1800 - 1900,39,95,2202
1/2/2020,1900 - 2000,36,67,2203
1/2/2020,2000 - 2100,31,51,2204
1/2/2020,2100 - 2200,9,18,2205
1/2/2020,2200 - 2300,10,18,2206
1/2/2020,2300 - 0000,10,23,2207
1/2/2020,0500 - 0600,72,129,2189
1/2/2020,0600 - 0700,67,133,2190
1/2/2020,0700 - 0800,43,87,2191
1/2/2020,0800 - 0900,45,98,2192
1/2/2020,0900 - 1000,52,86,2193
1/2/2020,1000 - 1100,15,31,2194
1/2/2020,1100 - 1200,27,64,2195
1/2/2020,1200 - 1300,21,40,2196
1/2/2020,1300 - 1400,21,76,2197
1/2/2020,1400 - 1500,33,88,2198
1/2/2020,1500 - 1600,27,71,2199
1/2/2020,1600 - 1700,19,35,2200
1/2/2020,1700 - 1800,15,45,2201
1/2/2020,1800 - 1900,30,80,2202
1/2/2020,1900 - 2000,36,71,2203
1/2/2020,2000 - 2100,14,26,2204
1/2/2020,2100 - 2200,12,30,2205
1/3/2020,0100 - 0200,9,20,2209
1/3/2020,0900 - 1000,60,127,2217
1/3/2020,1000 - 1100,38,88,2218
1/3/2020,1100 - 1200,12,24,2219
1/3/2020,1200 - 1300,33,71,2220
1/3/2020,1300 - 1400,39,66,2221
1/3/2020,1400 - 1500,14,26,2222
1/3/2020,1500 - 1600,16,34,2223
1/3/2020,1600 - 1700,12,25,2224
1/3/2020,1700 - 1800,31,98,2225
1/3/2020,1800 - 1900,39,107,2226
1/3/2020,1900 - 2000,30,55,2227
1/3/2020,2000 - 2100,14,34,2228
1/3/2020,2100 - 2200,9,18,2229
1/3/2020,2200 - 2300,7,17,2230
1/3/2020,2300 - 0000,9,19,2231
1/3/2020,0500 - 0600,44,111,2213
1/3/2020,0600 - 0700,64,143,2214
1/3/2020,0700 - 0800,58,124,2215
1/3/2020,0800 - 0900,56,105,2216
1/3/2020,0900 - 1000,29,63,2217
1/3/2020,1000 - 1100,14,25,2218
1/3/2020,1100 - 1200,11,25,2219
1/3/2020,1200 - 1300,33,71,2220
1/3/2020,1300 - 1400,19,43,2221
1/3/2020,1400 - 1500,27,66,2222
1/3/2020,1500 - 1600,30,59,2223
1/3/2020,1600 - 1700,27,77,2224
1/3/2020,1700 - 1800,28,50,2225
1/3/2020,1800 - 1900,14,38,2226
1/3/2020,1900 - 2000,29,90,2227
1/3/2020,2000 - 2100,44,96,2228
1/4/2020,0000 - 0100,7,12,2232
1/4/2020,0800 - 0900,62,138,2240
1/4/2020,0900 - 1000,51,111,2241
1/4/2020,1000 - 1100,83,163,2242
1/4/2020,1100 - 1200,49,80,2243
1/4/2020,1200 - 1300,43,80,2244
1/4/2020,1300 - 1400,64,111,2245
1/4/2020,1400 - 1500,45,90,2246
1/4/2020,1500 - 1600,21,44,2247
1/4/2020,1700 - 1800,14,32,2249
1/4/2020,1800 - 1900,19,49,2250
1/4/2020,1900 - 2000,23,37,2251
1/4/2020,2000 - 2100,17,35,2252
1/4/2020,2100 - 2200,12,18,2253
1/4/2020,2200 - 2300,12,24,2254
1/4/2020,2300 - 0000,11,22,2255
1/4/2020,0500 - 0600,39,123,2237
1/4/2020,0600 - 0700,88,188,2238
1/4/2020,0700 - 0800,88,186,2239
1/4/2020,0800 - 0900,83,189,2240
1/4/2020,0900 - 1000,104,202,2241
1/4/2020,1000 - 1100,72,171,2242
1/4/2020,1100 - 1200,80,137,2243
1/4/2020,1200 - 1300,18,94,2244
1/4/2020,1300 - 1400,25,66,2245
1/4/2020,1400 - 1500,35,81,2246
1/4/2020,1500 - 1600,40,79,2247
1/4/2020,1600 - 1700,21,50,2248
1/4/2020,1700 - 1800,14,46,2249
1/4/2020,1800 - 1900,29,61,2250
1/4/2020,1900 - 2000,20,47,2251
1/4/2020,2000 - 2100,17,36,2252
1/4/2020,2100 - 2200,8,13,2253
1/5/2020,0000 - 0100,8,14,2256
1/5/2020,0900 - 1000,53,130,2265
1/5/2020,1000 - 1100,31,55,2266
1/5/2020,1100 - 1200,26,56,2267
1/5/2020,1200 - 1300,61,125,2268
1/5/2020,1300 - 1400,58,114,2269
1/5/2020,1400 - 1500,41,79,2270
1/5/2020,1500 - 1600,35,47,2271
1/5/2020,1700 - 1800,32,109,2273
1/5/2020,1800 - 1900,47,106,2274
1/5/2020,1900 - 2000,35,90,2275
1/5/2020,2000 - 2100,19,27,2276
1/5/2020,2100 - 2200,24,64,2277
1/5/2020,2300 - 0000,11,22,2279
1/5/2020,0500 - 0600,34,47,2261
1/5/2020,0600 - 0700,45,118,2262
1/5/2020,0700 - 0800,30,68,2263
1/5/2020,0800 - 0900,45,134,2264
1/5/2020,0900 - 1000,60,163,2265
1/5/2020,1000 - 1100,58,134,2266
1/5/2020,1100 - 1200,94,158,2267
1/5/2020,1200 - 1300,86,168,2268
1/5/2020,1300 - 1400,38,131,2269
1/5/2020,1400 - 1500,49,126,2270
1/5/2020,1500 - 1600,38,98,2271
1/5/2020,1600 - 1700,27,53,2272
1/5/2020,1700 - 1800,17,39,2273
1/5/2020,1800 - 1900,15,38,2274
1/5/2020,1900 - 2000,37,97,2275
1/5/2020,2000 - 2100,52,112,2276
1/5/2020,2100 - 2200,37,77,2277
1/6/2020,0000 - 0100,9,18,2280
1/6/2020,0900 - 1000,44,129,2289
1/6/2020,1100 - 1200,25,58,2291
1/6/2020,1200 - 1300,24,42,2292
1/6/2020,1300 - 1400,26,62,2293
1/6/2020,1400 - 1500,15,25,2294
1/6/2020,1500 - 1600,14,31,2295
1/6/2020,1600 - 1700,21,39,2296
1/6/2020,1700 - 1800,19,38,2297
1/6/2020,1800 - 1900,34,80,2298
1/6/2020,1900 - 2000,26,46,2299
1/6/2020,2100 - 2200,14,35,2301
1/6/2020,2200 - 2300,8,19,2302
1/6/2020,2300 - 0000,8,17,2303
1/6/2020,0500 - 0600,43,109,2285
1/6/2020,0600 - 0700,44,97,2286
1/6/2020,0700 - 0800,49,112,2287
1/6/2020,0800 - 0900,66,145,2288
1/6/2020,0900 - 1000,66,132,2289
1/6/2020,1000 - 1100,50,125,2290
1/6/2020,1100 - 1200,64,122,2291
1/6/2020,1200 - 1300,49,109,2292
1/6/2020,1300 - 1400,25,69,2293
1/6/2020,1400 - 1500,42,109,2294
1/6/2020,1500 - 1600,42,85,2295
1/6/2020,1600 - 1700,33,83,2296
1/6/2020,1700 - 1800,12,22,2297
1/6/2020,1800 - 1900,11,25,2298
1/6/2020,1900 - 2000,15,41,2299
1/6/2020,2000 - 2100,12,30,2300
1/7/2020,0900 - 1000,33,75,2313
1/7/2020,1000 - 1100,46,99,2314
1/7/2020,1100 - 1200,31,78,2315
1/7/2020,1200 - 1300,23,50,2316
1/7/2020,1300 - 1400,16,33,2317
1/7/2020,1400 - 1500,25,49,2318
1/7/2020,1500 - 1600,15,31,2319
1/7/2020,1700 - 1800,12,22,2321
1/7/2020,1800 - 1900,14,26,2322
1/7/2020,1900 - 2000,19,41,2323
1/7/2020,2000 - 2100,21,47,2324
1/7/2020,2100 - 2200,8,19,2325
1/7/2020,2200 - 2300,11,23,2326
1/7/2020,2300 - 0000,12,31,2327
1/7/2020,0500 - 0600,32,58,2309
1/7/2020,0600 - 0700,31,62,2310
1/7/2020,0700 - 0800,16,37,2311
1/7/2020,0800 - 0900,28,85,2312
1/7/2020,0900 - 1000,31,78,2313
1/7/2020,1000 - 1100,18,44,2314
1/7/2020,1100 - 1200,13,27,2315
1/7/2020,1200 - 1300,33,83,2316
1/7/2020,1300 - 1400,22,38,2317
1/7/2020,1400 - 1500,22,64,2318
1/7/2020,1500 - 1600,27,54,2319
1/7/2020,1600 - 1700,12,29,2320
1/7/2020,1700 - 1800,16,30,2321
1/7/2020,1800 - 1900,17,36,2322
1/7/2020,1900 - 2000,40,101,2323
1/7/2020,2000 - 2100,37,86,2324
1/7/2020,2100 - 2200,17,28,2325
1/8/2020,0000 - 0100,11,20,2328
1/8/2020,0900 - 1000,28,66,2337
1/8/2020,1000 - 1100,18,29,2338
1/8/2020,1100 - 1200,28,52,2339
1/8/2020,1200 - 1300,40,90,2340
1/8/2020,1300 - 1400,79,150,2341
1/8/2020,1400 - 1500,41,108,2342
1/8/2020,1500 - 1600,54,76,2343
1/8/2020,1600 - 1700,21,52,2344
1/8/2020,1700 - 1800,24,63,2345
1/8/2020,1800 - 1900,28,56,2346
1/8/2020,1900 - 2000,38,54,2347
1/8/2020,2000 - 2100,23,48,2348
1/8/2020,2200 - 2300,14,30,2350
1/8/2020,2300 - 0000,13,33,2351
1/8/2020,0500 - 0600,75,142,2333
1/8/2020,0600 - 0700,59,145,2334
1/8/2020,0700 - 0800,59,127,2335
1/8/2020,0800 - 0900,54,127,2336
1/8/2020,0900 - 1000,40,89,2337
1/8/2020,1000 - 1100,19,31,2338
1/8/2020,1100 - 1200,38,103,2339
1/8/2020,1200 - 1300,28,81,2340
1/8/2020,1300 - 1400,15,32,2341
1/8/2020,1400 - 1500,38,121,2342
1/8/2020,1500 - 1600,59,112,2343
1/8/2020,1600 - 1700,32,71,2344
1/8/2020,1700 - 1800,19,42,2345
1/8/2020,1800 - 1900,59,147,2346
1/8/2020,1900 - 2000,54,123,2347
1/8/2020,2000 - 2100,38,97,2348
1/9/2020,0000 - 0100,17,27,2352
1/9/2020,0900 - 1000,59,169,2361
1/9/2020,1000 - 1100,110,203,2362
