date,hour,Average Wait Time,Max WaitTime
12/20/2019,1000 - 1100,26,82
12/20/2019,1100 - 1200,42,117
12/20/2019,1200 - 1300,35,114
12/20/2019,1300 - 1400,46,131
12/20/2019,1400 - 1500,61,164
12/20/2019,1500 - 1600,77,175
12/20/2019,1600 - 1700,57,161
12/20/2019,1700 - 1800,13,21
12/20/2019,1800 - 1900,25,90
12/20/2019,1900 - 2000,34,71
12/20/2019,2000 - 2100,31,76
12/20/2019,2100 - 2200,30,65
12/21/2019,0000 - 0100,7,18
12/21/2019,0800 - 0900,36,89
12/21/2019,0900 - 1000,43,88
12/21/2019,1000 - 1100,40,81
12/21/2019,1100 - 1200,40,71
12/21/2019,1200 - 1300,41,75
12/21/2019,1300 - 1400,43,81
12/21/2019,1400 - 1500,23,46
12/21/2019,1500 - 1600,21,41
12/21/2019,1600 - 1700,2,2
12/21/2019,1700 - 1800,30,51
12/21/2019,1800 - 1900,30,82
12/21/2019,1900 - 2000,37,95
12/21/2019,2000 - 2100,22,65
12/21/2019,2100 - 2200,20,39
12/21/2019,2200 - 2300,9,9
12/21/2019,2300 - 0000,10,22
12/21/2019,0500 - 0600,33,109
12/21/2019,0600 - 0700,39,107
12/21/2019,0700 - 0800,26,61
12/21/2019,0800 - 0900,36,100
12/21/2019,0900 - 1000,37,86
12/21/2019,1000 - 1100,16,40
12/21/2019,1100 - 1200,18,45
12/21/2019,1200 - 1300,20,56
12/21/2019,1300 - 1400,15,31
12/21/2019,1400 - 1500,19,58
12/21/2019,1500 - 1600,40,100
12/21/2019,1600 - 1700,30,73
12/21/2019,1700 - 1800,33,80
12/21/2019,1800 - 1900,23,65
12/21/2019,1900 - 2000,47,112
12/21/2019,2000 - 2100,33,78
12/21/2019,2100 - 2200,8,15
12/22/2019,0000 - 0100,18,43
12/22/2019,0900 - 1000,44,92
12/22/2019,1000 - 1100,44,84
12/22/2019,1100 - 1200,26,53
12/22/2019,1200 - 1300,36,63
12/22/2019,1300 - 1400,25,69
12/22/2019,1400 - 1500,38,74
12/22/2019,1500 - 1600,28,51
12/22/2019,1600 - 1700,21,36
12/22/2019,1700 - 1800,30,84
12/22/2019,1800 - 1900,40,88
12/22/2019,1900 - 2000,37,96
12/22/2019,2000 - 2100,15,41
12/22/2019,2100 - 2200,18,37
12/22/2019,2200 - 2300,16,29
12/22/2019,2300 - 0000,14,37
12/22/2019,0500 - 0600,32,45
12/22/2019,0600 - 0700,22,60
12/22/2019,0700 - 0800,36,91
12/22/2019,0800 - 0900,35,93
12/22/2019,0900 - 1000,35,87
12/22/2019,1000 - 1100,30,77
12/22/2019,1100 - 1200,44,122
12/22/2019,1200 - 1300,34,101
12/22/2019,1300 - 1400,33,75
12/22/2019,1400 - 1500,42,128
12/22/2019,1500 - 1600,57,124
12/22/2019,1600 - 1700,42,65
12/22/2019,1700 - 1800,27,73
12/22/2019,1800 - 1900,22,63
12/22/2019,1900 - 2000,38,102
12/22/2019,2000 - 2100,36,103
12/22/2019,2100 - 2200,35,61
12/23/2019,0000 - 0100,5,15
12/23/2019,0800 - 0900,56,94
12/23/2019,0900 - 1000,43,76
12/23/2019,1000 - 1100,19,35
12/23/2019,1100 - 1200,17,27
12/23/2019,1200 - 1300,46,110
12/23/2019,1300 - 1400,39,97
12/23/2019,1400 - 1500,19,32
12/23/2019,1500 - 1600,26,41
12/23/2019,1600 - 1700,13,30
12/23/2019,1700 - 1800,30,68
12/23/2019,1800 - 1900,46,97
12/23/2019,1900 - 2000,34,71
12/23/2019,2100 - 2200,13,27
12/23/2019,2200 - 2300,21,79
12/23/2019,2300 - 0000,26,74
12/23/2019,0500 - 0600,56,159
12/23/2019,0600 - 0700,60,148
12/23/2019,0700 - 0800,58,145
12/23/2019,0800 - 0900,69,163
12/23/2019,0900 - 1000,60,157
12/23/2019,1000 - 1100,46,116
12/23/2019,1100 - 1200,51,165
12/23/2019,1200 - 1300,59,182
12/23/2019,1300 - 1400,60,155
12/23/2019,1400 - 1500,77,156
12/23/2019,1500 - 1600,94,153
12/23/2019,1600 - 1700,55,100
12/23/2019,1700 - 1800,15,35
12/23/2019,1800 - 1900,20,65
12/23/2019,1900 - 2000,23,61
12/23/2019,2000 - 2100,22,58
12/24/2019,0800 - 0900,55,94
12/24/2019,0900 - 1000,44,75
12/24/2019,1000 - 1100,28,54
12/24/2019,1100 - 1200,20,43
12/24/2019,1200 - 1300,23,39
12/24/2019,1300 - 1400,31,73
12/24/2019,1400 - 1500,29,45
12/24/2019,1500 - 1600,26,45
12/24/2019,1600 - 1700,19,37
12/24/2019,1700 - 1800,16,29
12/24/2019,1800 - 1900,18,53
12/24/2019,2000 - 2100,15,30
12/24/2019,2100 - 2200,7,14
12/24/2019,2300 - 0000,9,32
12/24/2019,0500 - 0600,50,91
12/24/2019,0600 - 0700,28,74
12/24/2019,0700 - 0800,17,34
12/24/2019,0800 - 0900,17,50
12/24/2019,0900 - 1000,19,40
12/24/2019,1000 - 1100,13,29
12/24/2019,1100 - 1200,15,27
12/24/2019,1200 - 1300,13,33
12/24/2019,1300 - 1400,17,49
12/24/2019,1400 - 1500,28,73
12/24/2019,1500 - 1600,26,51
12/24/2019,1600 - 1700,30,77
12/24/2019,1800 - 1900,18,58
12/24/2019,1900 - 2000,25,78
12/24/2019,2000 - 2100,24,40
12/24/2019,2100 - 2200,13,22
12/25/2019,0800 - 0900,16,32
12/25/2019,0900 - 1000,20,35
12/25/2019,1000 - 1100,20,43
12/25/2019,1100 - 1200,22,45
12/25/2019,1200 - 1300,16,31
12/25/2019,1300 - 1400,24,73
12/25/2019,1400 - 1500,18,39
12/25/2019,1500 - 1600,19,38
12/25/2019,1700 - 1800,30,84
12/25/2019,1800 - 1900,23,59
12/25/2019,1900 - 2000,29,82
12/25/2019,2000 - 2100,18,58
12/25/2019,2100 - 2200,26,52
12/25/2019,2200 - 2300,16,52
12/25/2019,2300 - 0000,27,50
12/25/2019,0500 - 0600,55,106
12/25/2019,0600 - 0700,34,78
12/25/2019,0700 - 0800,31,108
12/25/2019,0800 - 0900,26,81
12/25/2019,0900 - 1000,35,82
12/25/2019,1000 - 1100,14,35
12/25/2019,1100 - 1200,45,128
12/25/2019,1200 - 1300,53,126
12/25/2019,1300 - 1400,33,78
12/25/2019,1400 - 1500,46,116
12/25/2019,1500 - 1600,45,104
12/25/2019,1600 - 1700,38,82
12/25/2019,1800 - 1900,9,24
12/25/2019,1900 - 2000,16,43
12/25/2019,2000 - 2100,23,67
12/25/2019,2100 - 2200,32,63
12/26/2019,0900 - 1000,63,149
12/26/2019,1000 - 1100,62,120
12/26/2019,1100 - 1200,47,90
12/26/2019,1200 - 1300,46,101
12/26/2019,1300 - 1400,65,119
12/26/2019,1400 - 1500,53,84
12/26/2019,1500 - 1600,23,39
12/26/2019,1600 - 1700,18,37
12/26/2019,1800 - 1900,31,83
12/26/2019,1900 - 2000,27,50
12/26/2019,2000 - 2100,10,26
12/26/2019,2200 - 2300,17,44
12/26/2019,2300 - 0000,18,32
12/26/2019,0500 - 0600,54,139
12/26/2019,0600 - 0700,68,164
12/26/2019,0700 - 0800,50,129
12/26/2019,0800 - 0900,62,129
12/26/2019,0900 - 1000,64,119
12/26/2019,1000 - 1100,43,101
12/26/2019,1100 - 1200,57,162
12/26/2019,1200 - 1300,67,152
12/26/2019,1300 - 1400,73,166
12/26/2019,1400 - 1500,52,124
12/26/2019,1500 - 1600,47,103
12/26/2019,1600 - 1700,53,121
12/26/2019,1700 - 1800,22,84
12/26/2019,1800 - 1900,44,127
12/26/2019,1900 - 2000,41,112
12/26/2019,2000 - 2100,36,83
12/27/2019,0000 - 0100,9,21
12/27/2019,0800 - 0900,70,115
12/27/2019,0900 - 1000,56,91
12/27/2019,1000 - 1100,30,41
12/27/2019,1100 - 1200,40,91
12/27/2019,1200 - 1300,52,102
12/27/2019,1300 - 1400,84,159
12/27/2019,1400 - 1500,94,139
12/27/2019,1600 - 1700,37,75
12/27/2019,1700 - 1800,51,119
12/27/2019,1800 - 1900,57,142
12/27/2019,1900 - 2000,45,108
12/27/2019,2000 - 2100,22,55
12/27/2019,2200 - 2300,10,20
12/27/2019,2300 - 0000,11,27
12/27/2019,0500 - 0600,27,71
12/27/2019,0600 - 0700,59,168
12/27/2019,0700 - 0800,66,123
12/27/2019,0800 - 0900,38,98
12/27/2019,0900 - 1000,47,132
12/27/2019,1000 - 1100,25,114
12/27/2019,1100 - 1200,76,206
12/27/2019,1200 - 1300,85,174
12/27/2019,1300 - 1400,69,167
12/27/2019,1400 - 1500,83,183
12/27/2019,1500 - 1600,113,196
12/27/2019,1600 - 1700,52,125
12/27/2019,1700 - 1800,46,121
12/27/2019,1800 - 1900,25,81
12/27/2019,1900 - 2000,53,123
12/27/2019,2000 - 2100,56,117
12/27/2019,2100 - 2200,17,38
12/28/2019,0000 - 0100,10,22
12/28/2019,0800 - 0900,39,95
12/28/2019,0900 - 1000,72,124
12/28/2019,1000 - 1100,61,114
12/28/2019,1100 - 1200,38,88
12/28/2019,1200 - 1300,38,96
12/28/2019,1300 - 1400,51,81
12/28/2019,1400 - 1500,29,45
12/28/2019,1600 - 1700,20,41
12/28/2019,1700 - 1800,17,29
12/28/2019,1800 - 1900,24,74
12/28/2019,1900 - 2000,18,36
12/28/2019,2000 - 2100,30,70
12/28/2019,2200 - 2300,12,24
12/28/2019,2300 - 0000,15,44
12/28/2019,0500 - 0600,41,72
12/28/2019,0600 - 0700,44,114
12/28/2019,0700 - 0800,46,97
12/28/2019,0800 - 0900,61,157
12/28/2019,0900 - 1000,72,165
12/28/2019,1000 - 1100,67,137
12/28/2019,1100 - 1200,57,127
12/28/2019,1200 - 1300,63,171
12/28/2019,1300 - 1400,70,153
12/28/2019,1400 - 1500,68,143
12/28/2019,1500 - 1600,71,134
12/28/2019,1600 - 1700,44,85
12/28/2019,1700 - 1800,13,33
12/28/2019,1800 - 1900,23,56
12/28/2019,1900 - 2000,25,72
12/28/2019,2000 - 2100,12,23
12/29/2019,0900 - 1000,44,81
12/29/2019,1000 - 1100,29,55
12/29/2019,1100 - 1200,26,59
12/29/2019,1200 - 1300,44,84
12/29/2019,1300 - 1400,72,136
12/29/2019,1400 - 1500,53,119
12/29/2019,1600 - 1700,38,58
12/29/2019,1700 - 1800,30,75
12/29/2019,1800 - 1900,36,77
12/29/2019,1900 - 2000,18,39
12/29/2019,2000 - 2100,21,52
12/29/2019,2100 - 2200,12,22
12/29/2019,2300 - 0000,16,45
12/29/2019,0500 - 0600,36,87
12/29/2019,0600 - 0700,57,152
12/29/2019,0700 - 0800,56,116
12/29/2019,0800 - 0900,57,122
12/29/2019,0900 - 1000,47,99
12/29/2019,1000 - 1100,15,34
12/29/2019,1100 - 1200,50,116
12/29/2019,1200 - 1300,46,78
12/29/2019,1300 - 1400,13,35
12/29/2019,1400 - 1500,29,77
12/29/2019,1500 - 1600,22,49
12/29/2019,1600 - 1700,24,44
12/29/2019,1700 - 1800,16,30
12/29/2019,1800 - 1900,12,29
12/29/2019,1900 - 2000,17,33
12/29/2019,2000 - 2100,20,49
12/29/2019,2300 - 0000,8,15
12/30/2019,0800 - 0900,32,50
12/30/2019,0900 - 1000,38,69
12/30/2019,1000 - 1100,19,33
12/30/2019,1100 - 1200,16,30
12/30/2019,1200 - 1300,13,32
12/30/2019,1300 - 1400,19,36
12/30/2019,1400 - 1500,17,29
12/30/2019,1500 - 1600,16,33
12/30/2019,1700 - 1800,22,56
12/30/2019,1800 - 1900,43,88
12/30/2019,1900 - 2000,47,102
12/30/2019,2000 - 2100,30,56
12/30/2019,2300 - 0000,10,25
12/30/2019,0500 - 0600,34,68
12/30/2019,0600 - 0700,43,83
12/30/2019,0700 - 0800,34,80
12/30/2019,0800 - 0900,24,60
12/30/2019,0900 - 1000,22,53
12/30/2019,1000 - 1100,9,24
12/30/2019,1100 - 1200,37,89
12/30/2019,1200 - 1300,28,59
12/30/2019,1300 - 1400,65,157
12/30/2019,1400 - 1500,57,137
12/30/2019,1500 - 1600,31,72
12/30/2019,1600 - 1700,16,35
12/30/2019,1700 - 1800,19,61
12/30/2019,1800 - 1900,20,39
12/30/2019,1900 - 2000,24,56
12/30/2019,2000 - 2100,19,50
12/30/2019,2100 - 2200,7,15
12/31/2019,0000 - 0100,9,18
12/31/2019,0800 - 0900,39,81
12/31/2019,0900 - 1000,71,133
12/31/2019,1000 - 1100,68,118
12/31/2019,1100 - 1200,32,70
12/31/2019,1200 - 1300,14,32
12/31/2019,1300 - 1400,37,76
12/31/2019,1400 - 1500,17,27
12/31/2019,1500 - 1600,24,46
12/31/2019,1600 - 1700,26,44
12/31/2019,1700 - 1800,13,27
12/31/2019,1800 - 1900,14,41
12/31/2019,1900 - 2000,14,27
12/31/2019,2000 - 2100,19,36
12/31/2019,2100 - 2200,10,18
12/31/2019,2200 - 2300,10,20
12/31/2019,2300 - 0000,8,17
12/31/2019,0500 - 0600,30,62
12/31/2019,0600 - 0700,40,75
12/31/2019,0700 - 0800,22,34
12/31/2019,0800 - 0900,28,70
12/31/2019,0900 - 1000,18,46
12/31/2019,1000 - 1100,11,27
12/31/2019,1100 - 1200,18,41
12/31/2019,1200 - 1300,28,61
12/31/2019,1300 - 1400,21,58
12/31/2019,1400 - 1500,19,37
12/31/2019,1500 - 1600,13,27
12/31/2019,1600 - 1700,13,29
12/31/2019,1700 - 1800,21,64
12/31/2019,1800 - 1900,22,51
12/31/2019,1900 - 2000,24,54
12/31/2019,2000 - 2100,24,48
12/31/2019,2300 - 0000,0,0
1/1/2020,0800 - 0900,38,74
1/1/2020,0900 - 1000,25,45
1/1/2020,1000 - 1100,14,20
1/1/2020,1200 - 1300,18,41
1/1/2020,1300 - 1400,25,52
1/1/2020,1400 - 1500,18,36
1/1/2020,1600 - 1700,16,28
1/1/2020,1700 - 1800,25,46
1/1/2020,1800 - 1900,20,36
1/1/2020,1900 - 2000,10,22
1/1/2020,2000 - 2100,22,39
1/1/2020,2100 - 2200,15,32
1/1/2020,2200 - 2300,10,24
1/1/2020,2300 - 0000,9,20
1/1/2020,0500 - 0600,66,142
1/1/2020,0600 - 0700,54,105
1/1/2020,0700 - 0800,29,69
1/1/2020,0800 - 0900,45,96
1/1/2020,0900 - 1000,34,81
1/1/2020,1000 - 1100,36,95
1/1/2020,1100 - 1200,27,52
1/1/2020,1200 - 1300,16,36
1/1/2020,1300 - 1400,17,39
1/1/2020,1400 - 1500,25,60
1/1/2020,1500 - 1600,19,35
1/1/2020,1600 - 1700,20,51
1/1/2020,1700 - 1800,14,22
1/1/2020,1800 - 1900,23,52
1/1/2020,1900 - 2000,24,59
1/1/2020,2000 - 2100,22,49
1/1/2020,2100 - 2200,15,26
1/1/2020,2200 - 2300,0,0
1/2/2020,0000 - 0100,12,19
1/2/2020,0800 - 0900,39,84
1/2/2020,0900 - 1000,29,61
1/2/2020,1000 - 1100,50,103
1/2/2020,1100 - 1200,23,46
1/2/2020,1200 - 1300,29,54
1/2/2020,1300 - 1400,16,32
1/2/2020,1400 - 1500,14,24
1/2/2020,1500 - 1600,16,29
1/2/2020,1600 - 1700,17,31
1/2/2020,1700 - 1800,22,46
1/2/2020,1800 - 1900,39,95
1/2/2020,1900 - 2000,36,67
1/2/2020,2000 - 2100,31,51
1/2/2020,2100 - 2200,9,18
1/2/2020,2200 - 2300,10,18
1/2/2020,2300 - 0000,10,23
1/2/2020,0500 - 0600,72,129
1/2/2020,0600 - 0700,67,133
1/2/2020,0700 - 0800,43,87
1/2/2020,0800 - 0900,45,98
1/2/2020,0900 - 1000,52,86
1/2/2020,1000 - 1100,15,31
1/2/2020,1100 - 1200,27,64
1/2/2020,1200 - 1300,21,40
1/2/2020,1300 - 1400,21,76
1/2/2020,1400 - 1500,33,88
1/2/2020,1500 - 1600,27,71
1/2/2020,1600 - 1700,19,35
1/2/2020,1700 - 1800,15,45
1/2/2020,1800 - 1900,30,80
1/2/2020,1900 - 2000,36,71
1/2/2020,2000 - 2100,14,26
1/2/2020,2100 - 2200,12,30
1/3/2020,0100 - 0200,9,20
1/3/2020,0900 - 1000,60,127
1/3/2020,1000 - 1100,38,88
1/3/2020,1100 - 1200,12,24
1/3/2020,1200 - 1300,33,71
1/3/2020,1300 - 1400,39,66
1/3/2020,1400 - 1500,14,26
1/3/2020,1500 - 1600,16,34
1/3/2020,1600 - 1700,12,25
1/3/2020,1700 - 1800,31,98
1/3/2020,1800 - 1900,39,107
1/3/2020,1900 - 2000,30,55
1/3/2020,2000 - 2100,14,34
1/3/2020,2100 - 2200,9,18
1/3/2020,2200 - 2300,7,17
1/3/2020,2300 - 0000,9,19
1/3/2020,0500 - 0600,44,111
1/3/2020,0600 - 0700,64,143
1/3/2020,0700 - 0800,58,124
1/3/2020,0800 - 0900,56,105
1/3/2020,0900 - 1000,29,63
1/3/2020,1000 - 1100,14,25
1/3/2020,1100 - 1200,11,25
1/3/2020,1200 - 1300,33,71
1/3/2020,1300 - 1400,19,43
1/3/2020,1400 - 1500,27,66
1/3/2020,1500 - 1600,30,59
1/3/2020,1600 - 1700,27,77
1/3/2020,1700 - 1800,28,50
1/3/2020,1800 - 1900,14,38
1/3/2020,1900 - 2000,29,90
1/3/2020,2000 - 2100,44,96
1/4/2020,0000 - 0100,7,12
1/4/2020,0800 - 0900,62,138
1/4/2020,0900 - 1000,51,111
1/4/2020,1000 - 1100,83,163
1/4/2020,1100 - 1200,49,80
1/4/2020,1200 - 1300,43,80
1/4/2020,1300 - 1400,64,111
1/4/2020,1400 - 1500,45,90
1/4/2020,1500 - 1600,21,44
1/4/2020,1700 - 1800,14,32
1/4/2020,1800 - 1900,19,49
1/4/2020,1900 - 2000,23,37
1/4/2020,2000 - 2100,17,35
1/4/2020,2100 - 2200,12,18
1/4/2020,2200 - 2300,12,24
1/4/2020,2300 - 0000,11,22
1/4/2020,0500 - 0600,39,123
1/4/2020,0600 - 0700,88,188
1/4/2020,0700 - 0800,88,186
1/4/2020,0800 - 0900,83,189
1/4/2020,0900 - 1000,104,202
1/4/2020,1000 - 1100,72,171
1/4/2020,1100 - 1200,80,137
1/4/2020,1200 - 1300,18,94
1/4/2020,1300 - 1400,25,66
1/4/2020,1400 - 1500,35,81
1/4/2020,1500 - 1600,40,79
1/4/2020,1600 - 1700,21,50
1/4/2020,1700 - 1800,14,46
1/4/2020,1800 - 1900,29,61
1/4/2020,1900 - 2000,20,47
1/4/2020,2000 - 2100,17,36
1/4/2020,2100 - 2200,8,13
1/5/2020,0000 - 0100,8,14
1/5/2020,0900 - 1000,53,130
1/5/2020,1000 - 1100,31,55
1/5/2020,1100 - 1200,26,56
1/5/2020,1200 - 1300,61,125
1/5/2020,1300 - 1400,58,114
1/5/2020,1400 - 1500,41,79
1/5/2020,1500 - 1600,35,47
1/5/2020,1700 - 1800,32,109
1/5/2020,1800 - 1900,47,106
1/5/2020,1900 - 2000,35,90
1/5/2020,2000 - 2100,19,27
1/5/2020,2100 - 2200,24,64
1/5/2020,2300 - 0000,11,22
1/5/2020,0500 - 0600,34,47
1/5/2020,0600 - 0700,45,118
1/5/2020,0700 - 0800,30,68
1/5/2020,0800 - 0900,45,134
1/5/2020,0900 - 1000,60,163
1/5/2020,1000 - 1100,58,134
1/5/2020,1100 - 1200,94,158
1/5/2020,1200 - 1300,86,168
1/5/2020,1300 - 1400,38,131
1/5/2020,1400 - 1500,49,126
1/5/2020,1500 - 1600,38,98
1/5/2020,1600 - 1700,27,53
1/5/2020,1700 - 1800,17,39
1/5/2020,1800 - 1900,15,38
1/5/2020,1900 - 2000,37,97
1/5/2020,2000 - 2100,52,112
1/5/2020,2100 - 2200,37,77
1/6/2020,0000 - 0100,9,18
1/6/2020,0900 - 1000,44,129
1/6/2020,1100 - 1200,25,58
1/6/2020,1200 - 1300,24,42
1/6/2020,1300 - 1400,26,62
1/6/2020,1400 - 1500,15,25
1/6/2020,1500 - 1600,14,31
1/6/2020,1600 - 1700,21,39
1/6/2020,1700 - 1800,19,38
1/6/2020,1800 - 1900,34,80
1/6/2020,1900 - 2000,26,46
1/6/2020,2100 - 2200,14,35
1/6/2020,2200 - 2300,8,19
1/6/2020,2300 - 0000,8,17
1/6/2020,0500 - 0600,43,109
1/6/2020,0600 - 0700,44,97
1/6/2020,0700 - 0800,49,112
1/6/2020,0800 - 0900,66,145
1/6/2020,0900 - 1000,66,132
1/6/2020,1000 - 1100,50,125
1/6/2020,1100 - 1200,64,122
1/6/2020,1200 - 1300,49,109
1/6/2020,1300 - 1400,25,69
1/6/2020,1400 - 1500,42,109
1/6/2020,1500 - 1600,42,85
1/6/2020,1600 - 1700,33,83
1/6/2020,1700 - 1800,12,22
1/6/2020,1800 - 1900,11,25
1/6/2020,1900 - 2000,15,41
1/6/2020,2000 - 2100,12,30
1/7/2020,0900 - 1000,33,75
1/7/2020,1000 - 1100,46,99
1/7/2020,1100 - 1200,31,78
1/7/2020,1200 - 1300,23,50
1/7/2020,1300 - 1400,16,33
1/7/2020,1400 - 1500,25,49
1/7/2020,1500 - 1600,15,31
1/7/2020,1700 - 1800,12,22
1/7/2020,1800 - 1900,14,26
1/7/2020,1900 - 2000,19,41
1/7/2020,2000 - 2100,21,47
1/7/2020,2100 - 2200,8,19
1/7/2020,2200 - 2300,11,23
1/7/2020,2300 - 0000,12,31
1/7/2020,0500 - 0600,32,58
1/7/2020,0600 - 0700,31,62
1/7/2020,0700 - 0800,16,37
1/7/2020,0800 - 0900,28,85
1/7/2020,0900 - 1000,31,78
1/7/2020,1000 - 1100,18,44
1/7/2020,1100 - 1200,13,27
1/7/2020,1200 - 1300,33,83
1/7/2020,1300 - 1400,22,38
1/7/2020,1400 - 1500,22,64
1/7/2020,1500 - 1600,27,54
1/7/2020,1600 - 1700,12,29
1/7/2020,1700 - 1800,16,30
1/7/2020,1800 - 1900,17,36
1/7/2020,1900 - 2000,40,101
1/7/2020,2000 - 2100,37,86
1/7/2020,2100 - 2200,17,28
1/8/2020,0000 - 0100,11,20
1/8/2020,0900 - 1000,28,66
1/8/2020,1000 - 1100,18,29
1/8/2020,1100 - 1200,28,52
1/8/2020,1200 - 1300,40,90
1/8/2020,1300 - 1400,79,150
1/8/2020,1400 - 1500,41,108
1/8/2020,1500 - 1600,54,76
1/8/2020,1600 - 1700,21,52
1/8/2020,1700 - 1800,24,63
1/8/2020,1800 - 1900,28,56
1/8/2020,1900 - 2000,38,54
1/8/2020,2000 - 2100,23,48
1/8/2020,2200 - 2300,14,30
1/8/2020,2300 - 0000,13,33
1/8/2020,0500 - 0600,75,142
1/8/2020,0600 - 0700,59,145
1/8/2020,0700 - 0800,59,127
1/8/2020,0800 - 0900,54,127
1/8/2020,0900 - 1000,40,89
1/8/2020,1000 - 1100,19,31
1/8/2020,1100 - 1200,38,103
1/8/2020,1200 - 1300,28,81
1/8/2020,1300 - 1400,15,32
1/8/2020,1400 - 1500,38,121
1/8/2020,1500 - 1600,59,112
1/8/2020,1600 - 1700,32,71
1/8/2020,1700 - 1800,19,42
1/8/2020,1800 - 1900,59,147
1/8/2020,1900 - 2000,54,123
1/8/2020,2000 - 2100,38,97
1/9/2020,0000 - 0100,17,27
1/9/2020,0900 - 1000,59,169
1/9/2020,1000 - 1100,110,203
1/9/2020,1100 - 1200,81,177
1/9/2020,1200 - 1300,79,180
1/9/2020,1300 - 1400,82,175
1/9/2020,1400 - 1500,61,151
1/9/2020,1500 - 1600,68,118
1/9/2020,1700 - 1800,18,34
1/9/2020,1800 - 1900,43,95
1/9/2020,1900 - 2000,53,75
1/9/2020,2000 - 2100,20,50
1/9/2020,2200 - 2300,10,21
1/9/2020,2300 - 0000,9,20
1/9/2020,0500 - 0600,40,111
1/9/2020,0600 - 0700,55,102
1/9/2020,0700 - 0800,13,36
1/9/2020,0800 - 0900,39,108
1/9/2020,0900 - 1000,33,70
1/9/2020,1000 - 1100,14,35
1/9/2020,1100 - 1200,44,121
1/9/2020,1200 - 1300,45,112
1/9/2020,1300 - 1400,21,74
1/9/2020,1400 - 1500,61,159
1/9/2020,1500 - 1600,79,154
1/9/2020,1600 - 1700,20,68
1/9/2020,1700 - 1800,16,31
1/9/2020,1800 - 1900,43,114
1/9/2020,1900 - 2000,53,116
1/9/2020,2000 - 2100,38,79
1/9/2020,2300 - 0000,0,0
1/10/2020,0000 - 0100,9,18
1/10/2020,0900 - 1000,58,128
1/10/2020,1100 - 1200,23,44
1/10/2020,1200 - 1300,34,67
1/10/2020,1300 - 1400,43,109
1/10/2020,1400 - 1500,35,85
1/10/2020,1500 - 1600,52,82
1/10/2020,1600 - 1700,27,44
1/10/2020,1700 - 1800,31,73
1/10/2020,1800 - 1900,39,103
1/10/2020,1900 - 2000,46,86
1/10/2020,2000 - 2100,22,29
1/10/2020,2100 - 2200,28,54
1/10/2020,2300 - 0000,10,26
1/10/2020,0500 - 0600,19,93
1/10/2020,0600 - 0700,44,96
1/10/2020,0700 - 0800,64,110
1/10/2020,0800 - 0900,54,107
1/10/2020,0900 - 1000,49,85
1/10/2020,1000 - 1100,18,38
1/10/2020,1100 - 1200,41,91
1/10/2020,1200 - 1300,35,84
1/10/2020,1300 - 1400,32,63
1/10/2020,1400 - 1500,53,141
1/10/2020,1500 - 1600,83,161
1/10/2020,1600 - 1700,64,117
1/10/2020,1700 - 1800,29,50
1/10/2020,1800 - 1900,29,69
1/10/2020,1900 - 2000,43,106
1/10/2020,2000 - 2100,33,82
1/11/2020,0000 - 0100,15,34
1/11/2020,0800 - 0900,55,113
1/11/2020,0900 - 1000,64,131
1/11/2020,1000 - 1100,74,130
1/11/2020,1100 - 1200,42,87
1/11/2020,1200 - 1300,39,75
1/11/2020,1300 - 1400,52,99
1/11/2020,1400 - 1500,44,78
1/11/2020,1500 - 1600,36,71
1/11/2020,1600 - 1700,38,60
1/11/2020,1700 - 1800,18,30
1/11/2020,1800 - 1900,36,91
1/11/2020,1900 - 2000,44,74
1/11/2020,2000 - 2100,14,35
1/11/2020,2100 - 2200,10,23
1/11/2020,2300 - 0000,20,33
1/11/2020,0500 - 0600,19,91
1/11/2020,0600 - 0700,42,96
1/11/2020,0700 - 0800,40,96
1/11/2020,0800 - 0900,62,147
1/11/2020,0900 - 1000,53,121
1/11/2020,1000 - 1100,23,57
1/11/2020,1100 - 1200,73,192
1/11/2020,1200 - 1300,74,168
1/11/2020,1300 - 1400,59,173
1/11/2020,1400 - 1500,45,127
1/11/2020,1500 - 1600,56,137
1/11/2020,1600 - 1700,33,82
1/11/2020,1700 - 1800,15,29
1/11/2020,1800 - 1900,21,48
1/11/2020,1900 - 2000,17,45
1/11/2020,2000 - 2100,10,21
1/11/2020,2100 - 2200,10,18
1/12/2020,0000 - 0100,15,26
1/12/2020,0900 - 1000,28,64
1/12/2020,1000 - 1100,35,76
1/12/2020,1100 - 1200,23,53
1/12/2020,1200 - 1300,46,108
1/12/2020,1300 - 1400,36,79
1/12/2020,1400 - 1500,39,79
1/12/2020,1500 - 1600,50,78
1/12/2020,1700 - 1800,36,74
1/12/2020,1800 - 1900,66,120
1/12/2020,2000 - 2100,19,36
1/12/2020,2200 - 2300,9,21
1/12/2020,2300 - 0000,7,14
1/12/2020,0500 - 0600,34,106
1/12/2020,0600 - 0700,81,199
1/12/2020,0700 - 0800,77,174
1/12/2020,0800 - 0900,92,182
1/12/2020,0900 - 1000,82,182
1/12/2020,1000 - 1100,69,140
1/12/2020,1100 - 1200,55,128
1/12/2020,1200 - 1300,44,105
1/12/2020,1300 - 1400,47,144
1/12/2020,1400 - 1500,55,120
1/12/2020,1500 - 1600,50,96
1/12/2020,1600 - 1700,15,37
1/12/2020,1700 - 1800,32,78
1/12/2020,1800 - 1900,15,30
1/12/2020,1900 - 2000,15,43
1/12/2020,2000 - 2100,26,55
