date,hour,Average Wait Time,Max Wait Time,time
6/15/2020,1500 - 1600,22,42,6159
6/15/2020,1600 - 1700,2,10,6160
6/16/2020,0600 - 0700,16,59,6174
6/16/2020,0800 - 0900,8,22,6176
6/16/2020,1500 - 1600,11,22,6183
6/16/2020,1600 - 1700,14,24,6184
6/17/2020,0600 - 0700,9,20,6198
6/17/2020,0800 - 0900,28,76,6200
6/17/2020,1400 - 1500,15,30,6206
6/17/2020,1600 - 1700,16,28,6208
6/18/2020,0600 - 0700,22,65,6222
6/18/2020,0800 - 0900,6,15,6224
6/18/2020,1000 - 1100,32,76,6226
6/18/2020,1300 - 1400,11,25,6229
6/18/2020,1500 - 1600,10,19,6231
6/18/2020,1600 - 1700,8,10,6232
6/19/2020,0700 - 0800,34,84,6247
6/19/2020,0800 - 0900,9,19,6248
6/19/2020,1300 - 1400,9,19,6253
6/19/2020,1400 - 1500,6,15,6254
6/19/2020,1500 - 1600,18,37,6255
6/19/2020,1600 - 1700,13,20,6256
6/19/2020,1900 - 2000,41,95,6259
6/20/2020,0600 - 0700,19,59,6270
6/20/2020,0800 - 0900,9,21,6272
6/20/2020,0900 - 1000,17,31,6273
6/20/2020,1500 - 1600,10,18,6279
6/20/2020,1600 - 1700,11,23,6280
6/21/2020,0600 - 0700,6,11,6294
6/21/2020,0700 - 0800,33,73,6295
6/21/2020,0800 - 0900,8,25,6296
6/21/2020,1400 - 1500,8,23,6302
6/21/2020,1500 - 1600,24,40,6303
6/21/2020,1600 - 1700,7,10,6304
6/21/2020,2100 - 2200,9,30,6309
6/22/2020,0600 - 0700,10,19,6318
6/22/2020,0800 - 0900,20,45,6320
6/22/2020,0900 - 1000,13,26,6321
6/22/2020,1400 - 1500,4,9,6326
6/22/2020,1600 - 1700,18,44,6328
6/23/2020,0600 - 0700,11,28,6342
6/23/2020,0700 - 0800,40,75,6343
6/23/2020,0800 - 0900,14,31,6344
6/23/2020,1400 - 1500,12,27,6350
6/23/2020,1600 - 1700,7,25,6352
6/23/2020,1700 - 1800,4,11,6353
6/23/2020,2200 - 2300,6,22,6358
6/24/2020,0600 - 0700,9,16,6366
6/24/2020,0700 - 0800,33,70,6367
6/24/2020,0800 - 0900,0,0,6368
6/24/2020,0900 - 1000,6,14,6369
6/24/2020,1400 - 1500,8,18,6374
6/24/2020,1500 - 1600,5,15,6375
6/24/2020,1600 - 1700,14,18,6376
6/24/2020,2000 - 2100,36,77,6380
6/25/2020,0600 - 0700,35,90,6390
6/25/2020,0800 - 0900,11,18,6392
6/25/2020,1000 - 1100,13,29,6394
6/25/2020,1400 - 1500,30,46,6398
6/25/2020,1700 - 1800,20,29,6401
6/25/2020,2000 - 2100,13,27,6404
6/26/2020,0600 - 0700,9,17,6414
6/26/2020,0700 - 0800,28,61,6415
6/26/2020,0900 - 1000,4,13,6417
6/26/2020,1400 - 1500,9,13,6422
6/26/2020,1500 - 1600,17,33,6423
6/26/2020,1600 - 1700,6,10,6424
6/26/2020,1900 - 2000,30,71,6427
6/26/2020,2200 - 2300,7,39,6430
6/27/2020,0600 - 0700,41,94,6438
6/27/2020,1000 - 1100,17,38,6442
6/27/2020,1100 - 1200,5,12,6443
6/27/2020,1400 - 1500,25,55,6446
6/27/2020,1600 - 1700,7,13,6448
6/27/2020,1700 - 1800,11,20,6449
6/28/2020,0600 - 0700,8,15,6462
6/28/2020,0700 - 0800,28,57,6463
6/28/2020,0800 - 0900,5,8,6464
6/28/2020,1400 - 1500,6,12,6470
6/28/2020,1500 - 1600,21,42,6471
6/28/2020,1600 - 1700,6,11,6472
6/28/2020,2100 - 2200,6,20,6477
6/29/2020,0600 - 0700,5,12,6486
6/29/2020,0800 - 0900,2,6,6488
6/29/2020,0900 - 1000,9,11,6489
6/29/2020,1100 - 1200,27,49,6491
6/29/2020,1400 - 1500,4,9,6494
6/29/2020,1500 - 1600,21,35,6495
6/29/2020,1600 - 1700,9,13,6496
6/30/2020,0700 - 0800,21,60,6511
6/30/2020,0900 - 1000,7,15,6513
6/30/2020,1400 - 1500,32,55,6518
6/30/2020,1600 - 1700,8,20,6520
6/30/2020,1700 - 1800,14,28,6521
6/30/2020,2200 - 2300,8,29,6526
7/1/2020,0600 - 0700,27,82,6534
7/1/2020,0900 - 1000,9,25,6537
7/1/2020,1100 - 1200,7,17,6539
7/1/2020,1400 - 1500,9,25,6542
7/1/2020,1500 - 1600,3,13,6543
7/1/2020,1700 - 1800,5,10,6545
7/1/2020,2000 - 2100,22,77,6548
7/2/2020,0600 - 0700,11,20,6558
7/2/2020,0900 - 1000,5,12,6561
7/2/2020,1000 - 1100,9,22,6562
7/2/2020,1300 - 1400,11,17,6565
7/2/2020,1400 - 1500,9,16,6566
7/2/2020,1600 - 1700,8,27,6568
7/2/2020,1700 - 1800,7,21,6569
7/2/2020,2000 - 2100,4,10,6572
7/3/2020,0600 - 0700,6,17,6582
7/3/2020,0900 - 1000,9,17,6585
7/3/2020,1400 - 1500,18,40,6590
7/3/2020,1500 - 1600,18,37,6591
7/3/2020,1700 - 1800,10,18,6593
7/3/2020,2200 - 2300,12,34,6598
7/3/2020,2300 - 0000,0,0,6599
7/4/2020,0600 - 0700,26,76,6606
7/4/2020,0900 - 1000,14,24,6609
7/4/2020,1000 - 1100,17,28,6610
7/4/2020,1200 - 1300,7,23,6612
7/4/2020,1500 - 1600,7,18,6615
7/4/2020,1600 - 1700,9,18,6616
7/4/2020,1700 - 1800,7,13,6617
7/4/2020,2000 - 2100,46,109,6620
7/5/2020,0600 - 0700,8,21,6630
7/5/2020,0700 - 0800,37,76,6631
7/5/2020,0800 - 0900,9,15,6632
7/5/2020,1400 - 1500,8,16,6638
7/5/2020,1500 - 1600,17,32,6639
7/5/2020,1600 - 1700,13,37,6640
7/5/2020,2200 - 2300,5,15,6646
7/6/2020,0600 - 0700,7,21,6654
7/6/2020,0700 - 0800,33,77,6655
7/6/2020,0900 - 1000,8,17,6657
7/6/2020,1000 - 1100,10,17,6658
7/6/2020,1400 - 1500,12,22,6662
7/6/2020,1500 - 1600,16,34,6663
7/6/2020,1600 - 1700,22,40,6664
7/6/2020,1700 - 1800,18,34,6665
7/7/2020,0700 - 0800,22,64,6679
7/7/2020,0900 - 1000,10,22,6681
7/7/2020,1400 - 1500,17,31,6686
7/7/2020,1500 - 1600,15,28,6687
7/7/2020,1600 - 1700,14,26,6688
7/7/2020,1700 - 1800,8,14,6689
7/7/2020,2000 - 2100,6,9,6692
7/7/2020,2200 - 2300,3,9,6694
7/8/2020,0600 - 0700,6,14,6702
7/8/2020,0700 - 0800,18,61,6703
7/8/2020,0900 - 1000,7,24,6705
7/8/2020,1100 - 1200,10,23,6707
7/8/2020,1400 - 1500,11,18,6710
7/8/2020,1500 - 1600,4,12,6711
7/8/2020,1600 - 1700,14,28,6712
7/8/2020,1700 - 1800,10,20,6713
7/8/2020,1900 - 2000,24,46,6715
7/9/2020,0600 - 0700,9,18,6726
7/9/2020,0700 - 0800,34,76,6727
7/9/2020,0800 - 0900,10,27,6728
7/9/2020,1000 - 1100,7,12,6730
7/9/2020,1400 - 1500,8,20,6734
7/9/2020,1600 - 1700,16,49,6736
7/9/2020,1700 - 1800,13,21,6737
7/9/2020,2000 - 2100,11,30,6740
7/9/2020,2100 - 2200,47,98,6741
7/10/2020,0600 - 0700,8,32,6750
7/10/2020,0700 - 0800,36,68,6751
7/10/2020,0900 - 1000,5,11,6753
7/10/2020,1400 - 1500,9,15,6758
7/10/2020,1500 - 1600,15,31,6759
7/10/2020,1700 - 1800,11,23,6761
7/10/2020,2200 - 2300,8,17,6766
7/11/2020,0500 - 0600,31,47,6773
7/11/2020,0600 - 0700,6,14,6774
7/11/2020,0700 - 0800,40,83,6775
7/11/2020,0900 - 1000,12,29,6777
7/11/2020,1000 - 1100,19,38,6778
7/11/2020,1200 - 1300,12,45,6780
7/11/2020,1500 - 1600,16,38,6783
7/11/2020,1600 - 1700,12,32,6784
7/11/2020,1700 - 1800,15,28,6785
7/11/2020,1900 - 2000,20,47,6787
7/12/2020,0600 - 0700,19,79,6798
7/12/2020,0800 - 0900,5,15,6800
7/12/2020,1300 - 1400,10,15,6805
7/12/2020,1400 - 1500,2,3,6806
7/12/2020,1500 - 1600,14,40,6807
7/12/2020,1600 - 1700,9,22,6808
7/12/2020,2100 - 2200,40,91,6813
7/12/2020,2200 - 2300,6,18,6814
7/13/2020,0600 - 0700,21,86,6822
7/13/2020,0800 - 0900,9,18,6824
7/13/2020,1000 - 1100,5,7,6826
7/13/2020,1400 - 1500,8,17,6830
7/13/2020,1500 - 1600,19,38,6831
7/13/2020,1600 - 1700,5,14,6832
7/13/2020,1700 - 1800,14,20,6833
7/14/2020,0500 - 0600,11,18,6845
7/14/2020,0600 - 0700,9,18,6846
7/14/2020,0800 - 0900,5,12,6848
7/14/2020,1400 - 1500,17,36,6854
7/14/2020,1500 - 1600,9,21,6855
7/14/2020,1600 - 1700,11,19,6856
7/14/2020,1700 - 1800,11,19,6857
7/14/2020,1900 - 2000,7,15,6859
7/14/2020,2100 - 2200,7,18,6861
7/15/2020,0500 - 0600,8,21,6869
7/15/2020,0600 - 0700,39,75,6870
7/15/2020,0700 - 0800,6,20,6871
7/15/2020,0800 - 0900,5,12,6872
7/15/2020,1100 - 1200,10,14,6875
7/15/2020,1400 - 1500,7,24,6878
7/15/2020,1600 - 1700,14,39,6880
7/15/2020,1700 - 1800,13,25,6881
7/15/2020,1900 - 2000,25,49,6883
7/16/2020,0600 - 0700,58,172,6894
7/16/2020,0800 - 0900,5,19,6896
7/16/2020,1000 - 1100,8,23,6898
7/16/2020,1400 - 1500,8,15,6902
7/16/2020,1500 - 1600,10,26,6903
7/16/2020,1600 - 1700,17,31,6904
7/16/2020,1700 - 1800,2,10,6905
7/16/2020,1900 - 2000,3,10,6907
7/16/2020,2000 - 2100,53,105,6908
7/17/2020,0600 - 0700,24,85,6918
7/17/2020,0700 - 0800,6,13,6919
7/17/2020,0800 - 0900,9,14,6920
7/17/2020,1400 - 1500,6,14,6926
7/17/2020,1500 - 1600,17,35,6927
7/17/2020,1600 - 1700,21,54,6928
7/17/2020,1700 - 1800,10,13,6929
7/17/2020,2200 - 2300,5,11,6934
7/18/2020,0600 - 0700,5,16,6942
7/18/2020,0700 - 0800,6,22,6943
7/18/2020,0900 - 1000,8,47,6945
7/18/2020,1000 - 1100,8,29,6946
7/18/2020,1100 - 1200,3,13,6947
7/18/2020,1500 - 1600,7,15,6951
7/18/2020,1600 - 1700,12,35,6952
7/18/2020,1700 - 1800,8,16,6953
7/18/2020,1900 - 2000,21,49,6955
7/19/2020,0500 - 0600,5,14,6965
7/19/2020,0600 - 0700,3,13,6966
7/19/2020,0800 - 0900,22,64,6968
7/19/2020,1400 - 1500,10,22,6974
7/19/2020,1500 - 1600,4,16,6975
7/19/2020,1600 - 1700,19,61,6976
7/19/2020,1700 - 1800,7,14,6977
7/19/2020,2100 - 2200,52,99,6981
7/19/2020,2300 - 0000,4,19,6983
7/20/2020,0500 - 0600,28,80,6989
7/20/2020,0600 - 0700,9,31,6990
7/20/2020,0800 - 0900,7,17,6992
7/20/2020,1000 - 1100,7,13,6994
7/20/2020,1400 - 1500,3,5,6998
7/20/2020,1500 - 1600,12,26,6999
7/20/2020,1600 - 1700,7,12,7000
7/20/2020,1700 - 1800,14,26,7001
7/21/2020,0600 - 0700,11,41,7014
7/21/2020,0900 - 1000,3,16,7017
7/21/2020,1400 - 1500,16,26,7022
7/21/2020,1500 - 1600,10,19,7023
7/21/2020,1600 - 1700,26,57,7024
7/21/2020,1700 - 1800,6,9,7025
7/21/2020,2000 - 2100,5,11,7028
7/21/2020,2200 - 2300,11,24,7030
7/22/2020,0500 - 0600,11,22,7037
7/22/2020,0600 - 0700,29,71,7038
7/22/2020,0800 - 0900,6,19,7040
7/22/2020,1000 - 1100,7,9,7042
7/22/2020,1100 - 1200,2,10,7043
7/22/2020,1400 - 1500,7,12,7046
7/22/2020,1500 - 1600,2,8,7047
7/22/2020,1600 - 1700,24,43,7048
7/22/2020,1700 - 1800,9,13,7049
7/22/2020,1900 - 2000,19,43,7051
7/23/2020,0600 - 0700,4,11,7062
7/23/2020,0700 - 0800,23,49,7063
7/23/2020,0900 - 1000,4,11,7065
7/23/2020,1000 - 1100,9,20,7066
7/23/2020,1300 - 1400,12,16,7069
7/23/2020,1500 - 1600,8,24,7071
7/23/2020,1600 - 1700,10,17,7072
7/23/2020,2000 - 2100,45,92,7076
7/24/2020,0600 - 0700,6,19,7086
7/24/2020,0900 - 1000,3,8,7089
7/24/2020,1400 - 1500,13,25,7094
7/24/2020,1500 - 1600,3,11,7095
7/24/2020,1600 - 1700,16,48,7096
7/24/2020,2200 - 2300,5,13,7102
7/25/2020,0600 - 0700,22,76,7110
7/25/2020,0700 - 0800,1,2,7111
7/25/2020,0900 - 1000,3,7,7113
7/25/2020,1000 - 1100,9,24,7114
7/25/2020,1100 - 1200,3,18,7115
7/25/2020,1500 - 1600,13,42,7119
7/25/2020,1600 - 1700,5,12,7120
7/25/2020,1700 - 1800,16,36,7121
7/25/2020,1900 - 2000,21,56,7123
7/26/2020,0600 - 0700,6,23,7134
7/26/2020,0700 - 0800,50,93,7135
7/26/2020,0800 - 0900,5,20,7136
7/26/2020,1400 - 1500,4,21,7142
7/26/2020,1500 - 1600,8,38,7143
7/26/2020,1600 - 1700,9,44,7144
7/26/2020,2000 - 2100,41,84,7148
7/26/2020,2200 - 2300,13,22,7150
7/27/2020,0500 - 0600,39,53,7157
7/27/2020,0600 - 0700,10,20,7158
7/27/2020,0800 - 0900,3,10,7160
7/27/2020,0900 - 1000,8,10,7161
7/27/2020,1400 - 1500,6,11,7166
7/27/2020,1500 - 1600,12,22,7167
7/27/2020,1600 - 1700,6,13,7168
7/27/2020,1700 - 1800,15,28,7169
7/28/2020,0600 - 0700,8,18,7182
7/28/2020,0800 - 0900,10,16,7184
7/28/2020,1400 - 1500,18,32,7190
7/28/2020,1600 - 1700,16,32,7192
7/28/2020,1700 - 1800,7,17,7193
7/28/2020,2000 - 2100,6,13,7196
7/28/2020,2200 - 2300,2,8,7198
7/29/2020,0600 - 0700,10,32,7206
7/29/2020,0800 - 0900,22,72,7208
7/29/2020,1100 - 1200,4,11,7211
7/29/2020,1400 - 1500,6,16,7214
7/29/2020,1600 - 1700,10,28,7216
7/29/2020,1700 - 1800,12,28,7217
7/29/2020,1900 - 2000,24,57,7219
7/30/2020,0600 - 0700,7,18,7230
7/30/2020,0800 - 0900,5,14,7232
7/30/2020,1000 - 1100,11,16,7234
7/30/2020,1400 - 1500,7,16,7238
7/30/2020,1500 - 1600,7,15,7239
7/30/2020,1600 - 1700,9,23,7240
7/30/2020,1700 - 1800,3,9,7241
7/30/2020,2000 - 2100,31,69,7244
7/31/2020,0600 - 0700,6,19,7254
7/31/2020,0700 - 0800,35,91,7255
7/31/2020,0900 - 1000,9,16,7257
7/31/2020,1400 - 1500,9,15,7262
7/31/2020,1500 - 1600,13,26,7263
7/31/2020,1600 - 1700,13,25,7264
7/31/2020,2200 - 2300,4,12,7270
8/1/2020,0600 - 0700,13,31,7278
8/1/2020,0800 - 0900,5,11,7280
8/1/2020,0900 - 1000,4,14,7281
8/1/2020,1000 - 1100,10,20,7282
8/1/2020,1100 - 1200,11,20,7283
8/1/2020,1500 - 1600,15,33,7287
8/1/2020,1600 - 1700,12,23,7288
8/1/2020,1700 - 1800,14,26,7289
8/1/2020,1900 - 2000,21,48,7291
8/1/2020,2100 - 2200,9,16,7293
8/2/2020,0600 - 0700,6,17,7302
8/2/2020,0800 - 0900,18,69,7304
8/2/2020,1100 - 1200,6,12,7307
8/2/2020,1300 - 1400,12,16,7309
8/2/2020,1400 - 1500,8,20,7310
8/2/2020,1500 - 1600,9,26,7311
8/2/2020,1600 - 1700,17,53,7312
8/2/2020,2000 - 2100,31,62,7316
8/2/2020,2100 - 2200,7,14,7317
8/2/2020,2300 - 0000,6,25,7319
8/3/2020,0600 - 0700,10,25,7326
8/3/2020,0700 - 0800,8,14,7327
8/3/2020,0800 - 0900,6,13,7328
8/3/2020,1000 - 1100,15,20,7330
8/3/2020,1100 - 1200,9,14,7331
8/3/2020,1400 - 1500,14,36,7334
8/3/2020,1500 - 1600,19,39,7335
8/3/2020,1600 - 1700,22,55,7336
8/3/2020,1700 - 1800,11,21,7337
8/3/2020,2100 - 2200,3,8,7341
8/4/2020,0500 - 0600,18,38,7349
8/4/2020,0600 - 0700,34,69,7350
8/4/2020,0800 - 0900,8,23,7352
8/4/2020,0900 - 1000,13,22,7353
8/4/2020,1000 - 1100,17,21,7354
8/4/2020,1500 - 1600,16,39,7359
8/4/2020,1600 - 1700,11,39,7360
8/4/2020,1700 - 1800,11,18,7361
8/4/2020,2100 - 2200,3,5,7365
8/5/2020,0500 - 0600,16,39,7373
8/5/2020,0600 - 0700,46,84,7374
8/5/2020,0700 - 0800,45,85,7375
8/5/2020,0800 - 0900,16,30,7376
8/5/2020,0900 - 1000,7,19,7377
8/5/2020,1100 - 1200,6,12,7379
8/5/2020,1200 - 1300,10,19,7380
8/5/2020,1400 - 1500,6,13,7382
8/5/2020,1500 - 1600,11,19,7383
8/5/2020,1600 - 1700,29,60,7384
8/5/2020,2000 - 2100,25,47,7388
8/5/2020,2100 - 2200,3,6,7389
8/6/2020,0600 - 0700,5,9,7398
8/6/2020,0800 - 0900,5,8,7400
8/6/2020,0900 - 1000,7,19,7401
8/6/2020,1000 - 1100,18,34,7402
8/6/2020,1400 - 1500,12,22,7406
8/6/2020,1500 - 1600,20,51,7407
8/6/2020,1600 - 1700,22,38,7408
8/6/2020,1700 - 1800,8,15,7409
8/6/2020,2000 - 2100,36,90,7412
8/6/2020,2100 - 2200,6,10,7413
8/7/2020,0500 - 0600,5,16,7421
8/7/2020,0700 - 0800,42,108,7423
8/7/2020,0800 - 0900,8,22,7424
8/7/2020,1100 - 1200,5,11,7427
8/7/2020,1400 - 1500,14,29,7430
8/7/2020,1500 - 1600,9,18,7431
8/7/2020,1600 - 1700,45,99,7432
8/7/2020,2200 - 2300,6,33,7438
8/8/2020,0500 - 0600,31,51,7445
8/8/2020,0600 - 0700,21,54,7446
8/8/2020,0800 - 0900,18,52,7448
8/8/2020,0900 - 1000,7,16,7449
8/8/2020,1000 - 1100,11,24,7450
8/8/2020,1100 - 1200,6,18,7451
8/8/2020,1200 - 1300,17,27,7452
8/8/2020,1500 - 1600,12,27,7455
8/8/2020,1600 - 1700,19,39,7456
8/8/2020,1700 - 1800,12,19,7457
8/8/2020,1900 - 2000,18,38,7459
8/8/2020,2000 - 2100,8,14,7460
8/8/2020,2100 - 2200,8,15,7461
8/9/2020,0500 - 0600,8,30,7469
8/9/2020,0700 - 0800,29,77,7471
8/9/2020,0800 - 0900,12,27,7472
8/9/2020,1000 - 1100,14,22,7474
8/9/2020,1100 - 1200,11,17,7475
8/9/2020,1300 - 1400,18,31,7477
8/9/2020,1400 - 1500,16,37,7478
8/9/2020,1500 - 1600,23,59,7479
8/9/2020,1600 - 1700,27,56,7480
8/9/2020,2000 - 2100,32,69,7484
8/9/2020,2100 - 2200,5,13,7485
8/9/2020,2200 - 2300,5,13,7486
8/10/2020,0500 - 0600,27,59,7493
8/10/2020,0600 - 0700,26,56,7494
8/10/2020,0800 - 0900,11,21,7496
8/10/2020,0900 - 1000,4,7,7497
8/10/2020,1000 - 1100,11,23,7498
8/10/2020,1100 - 1200,11,21,7499
8/10/2020,1400 - 1500,10,26,7502
8/10/2020,1500 - 1600,12,26,7503
8/10/2020,1600 - 1700,19,50,7504
8/10/2020,1700 - 1800,13,22,7505
8/10/2020,2100 - 2200,5,10,7509
8/11/2020,0500 - 0600,31,47,7517
8/11/2020,0700 - 0800,3,7,7519
8/11/2020,0800 - 0900,6,13,7520
8/11/2020,1500 - 1600,9,15,7527
8/11/2020,1600 - 1700,12,27,7528
8/11/2020,2300 - 0000,5,10,7535
8/12/2020,0500 - 0600,20,68,7541
8/12/2020,0600 - 0700,37,62,7542
8/12/2020,0700 - 0800,5,9,7543
8/12/2020,0800 - 0900,5,14,7544
8/12/2020,1100 - 1200,6,16,7547
8/12/2020,1200 - 1300,9,15,7548
8/12/2020,1400 - 1500,19,28,7550
8/12/2020,1500 - 1600,47,143,7551
8/12/2020,1600 - 1700,39,114,7552
8/12/2020,1700 - 1800,47,55,7553
8/12/2020,2100 - 2200,4,6,7557
8/13/2020,0700 - 0800,39,94,7567
8/13/2020,0800 - 0900,13,30,7568
8/13/2020,0900 - 1000,12,34,7569
8/13/2020,1000 - 1100,12,22,7570
8/13/2020,1400 - 1500,10,18,7574
8/13/2020,1500 - 1600,14,27,7575
8/13/2020,1600 - 1700,21,37,7576
8/13/2020,1700 - 1800,13,21,7577
8/13/2020,2000 - 2100,41,88,7580
8/13/2020,2100 - 2200,4,9,7581
8/14/2020,0600 - 0700,23,59,7590
8/14/2020,0700 - 0800,7,14,7591
8/14/2020,0800 - 0900,31,38,7592
8/14/2020,0900 - 1000,4,9,7593
8/14/2020,1100 - 1200,14,23,7595
8/14/2020,1400 - 1500,20,34,7598
8/14/2020,1500 - 1600,7,14,7599
8/14/2020,1600 - 1700,29,92,7600
8/14/2020,1700 - 1800,28,39,7601
8/14/2020,2100 - 2200,5,9,7605
8/14/2020,2200 - 2300,9,28,7606
8/15/2020,0500 - 0600,47,80,7613
8/15/2020,0600 - 0700,29,50,7614
8/15/2020,0800 - 0900,16,27,7616
8/15/2020,1000 - 1100,9,29,7618
8/15/2020,1100 - 1200,10,17,7619
8/15/2020,1500 - 1600,18,42,7623
8/15/2020,1600 - 1700,21,52,7624
8/15/2020,1700 - 1800,17,31,7625
8/15/2020,1900 - 2000,19,43,7627
8/15/2020,2000 - 2100,7,14,7628
8/15/2020,2100 - 2200,4,11,7629
8/16/2020,0500 - 0600,10,22,7637
8/16/2020,0700 - 0800,31,64,7639
8/16/2020,0800 - 0900,15,29,7640
8/16/2020,0900 - 1000,7,13,7641
8/16/2020,1100 - 1200,14,26,7643
8/16/2020,1400 - 1500,19,40,7646
8/16/2020,1500 - 1600,9,19,7647
8/16/2020,1600 - 1700,31,93,7648
8/16/2020,1900 - 2000,11,18,7651
8/16/2020,2000 - 2100,21,65,7652
8/16/2020,2100 - 2200,5,27,7653
8/16/2020,2200 - 2300,7,17,7654
8/17/2020,0500 - 0600,24,56,7661
8/17/2020,0600 - 0700,36,67,7662
8/17/2020,0800 - 0900,6,17,7664
8/17/2020,1000 - 1100,12,31,7666
8/17/2020,1100 - 1200,12,22,7667
8/17/2020,1400 - 1500,18,32,7670
8/17/2020,1500 - 1600,13,39,7671
8/17/2020,1600 - 1700,17,36,7672
8/17/2020,1700 - 1800,13,25,7673
8/17/2020,2100 - 2200,3,11,7677
8/18/2020,0500 - 0600,12,30,7685
8/18/2020,0700 - 0800,10,22,7687
8/18/2020,0800 - 0900,7,14,7688
8/18/2020,1400 - 1500,14,18,7694
8/18/2020,1500 - 1600,8,18,7695
8/18/2020,1600 - 1700,18,38,7696
8/18/2020,1700 - 1800,6,15,7697
8/18/2020,2100 - 2200,4,9,7701
8/18/2020,2200 - 2300,4,11,7702
8/19/2020,0600 - 0700,10,25,7710
8/19/2020,0700 - 0800,19,70,7711
8/19/2020,0900 - 1000,10,22,7713
8/19/2020,1100 - 1200,12,24,7715
8/19/2020,1400 - 1500,17,28,7718
8/19/2020,1500 - 1600,10,20,7719
8/19/2020,1600 - 1700,32,96,7720
8/19/2020,2100 - 2200,12,33,7725
8/20/2020,0500 - 0600,30,50,7733
8/20/2020,0700 - 0800,29,94,7735
8/20/2020,0800 - 0900,5,13,7736
8/20/2020,1000 - 1100,17,23,7738
8/20/2020,1100 - 1200,9,21,7739
8/20/2020,1400 - 1500,12,26,7742
8/20/2020,1500 - 1600,21,41,7743
8/20/2020,1600 - 1700,22,44,7744
8/20/2020,1700 - 1800,6,17,7745
8/20/2020,2000 - 2100,28,59,7748
8/20/2020,2200 - 2300,5,13,7750
8/21/2020,0500 - 0600,19,36,7757
8/21/2020,0600 - 0700,29,58,7758
8/21/2020,0800 - 0900,6,26,7760
8/21/2020,1100 - 1200,9,16,7763
8/21/2020,1400 - 1500,7,19,7766
8/21/2020,1500 - 1600,8,21,7767
8/21/2020,1600 - 1700,25,81,7768
8/21/2020,1700 - 1800,2,4,7769
8/21/2020,2100 - 2200,1,7,7773
8/21/2020,2200 - 2300,3,10,7774
8/22/2020,0500 - 0600,39,51,7781
8/22/2020,0600 - 0700,45,98,7782
8/22/2020,0800 - 0900,23,39,7784
8/22/2020,1000 - 1100,9,16,7786
8/22/2020,1100 - 1200,15,32,7787
8/22/2020,1500 - 1600,14,40,7791
8/22/2020,1600 - 1700,21,47,7792
8/22/2020,1700 - 1800,18,39,7793
8/22/2020,1900 - 2000,19,41,7795
8/22/2020,2200 - 2300,6,15,7798
8/23/2020,0500 - 0600,6,17,7805
8/23/2020,0700 - 0800,36,83,7807
8/23/2020,0800 - 0900,13,27,7808
8/23/2020,1100 - 1200,8,13,7811
8/23/2020,1400 - 1500,13,32,7814
8/23/2020,1500 - 1600,9,23,7815
8/23/2020,1600 - 1700,30,91,7816
8/23/2020,1700 - 1800,45,61,7817
8/23/2020,1900 - 2000,28,55,7819
8/23/2020,2000 - 2100,7,31,7820
8/23/2020,2100 - 2200,7,18,7821
8/24/2020,0500 - 0600,14,63,7829
8/24/2020,0600 - 0700,25,70,7830
8/24/2020,0800 - 0900,5,17,7832
8/24/2020,1000 - 1100,13,16,7834
8/24/2020,1100 - 1200,10,18,7835
8/24/2020,1400 - 1500,5,7,7838
8/24/2020,1500 - 1600,12,25,7839
8/24/2020,1600 - 1700,19,36,7840
8/24/2020,1700 - 1800,6,13,7841
8/24/2020,2100 - 2200,5,12,7845
8/25/2020,0500 - 0600,18,28,7853
8/25/2020,0800 - 0900,5,16,7856
8/25/2020,1500 - 1600,5,14,7863
8/25/2020,1600 - 1700,12,37,7864
8/25/2020,1700 - 1800,7,15,7865
8/25/2020,2100 - 2200,3,8,7869
8/25/2020,2200 - 2300,4,12,7870
8/26/2020,0600 - 0700,33,87,7878
8/26/2020,0700 - 0800,11,20,7879
8/26/2020,0800 - 0900,4,14,7880
8/26/2020,0900 - 1000,6,17,7881
8/26/2020,1100 - 1200,21,48,7883
8/26/2020,1400 - 1500,10,19,7886
8/26/2020,1500 - 1600,9,15,7887
8/26/2020,1600 - 1700,15,40,7888
8/26/2020,1700 - 1800,20,48,7889
8/26/2020,2000 - 2100,15,36,7892
8/26/2020,2100 - 2200,0,3,7893
8/27/2020,0700 - 0800,41,77,7903
8/27/2020,0800 - 0900,26,49,7904
8/27/2020,0900 - 1000,7,18,7905
8/27/2020,1000 - 1100,13,25,7906
8/27/2020,1400 - 1500,8,17,7910
8/27/2020,1500 - 1600,6,11,7911
8/27/2020,1600 - 1700,14,25,7912
8/27/2020,1700 - 1800,10,19,7913
8/27/2020,2000 - 2100,28,54,7916
8/27/2020,2100 - 2200,1,7,7917
8/28/2020,0600 - 0700,5,18,7926
8/28/2020,0800 - 0900,19,99,7928
8/28/2020,1100 - 1200,20,39,7931
8/28/2020,1400 - 1500,15,29,7934
8/28/2020,1500 - 1600,8,12,7935
8/28/2020,1600 - 1700,24,85,7936
8/28/2020,2100 - 2200,2,6,7941
8/28/2020,2200 - 2300,9,26,7942
8/29/2020,0600 - 0700,8,21,7950
8/29/2020,0800 - 0900,10,20,7952
8/29/2020,1000 - 1100,7,11,7954
8/29/2020,1100 - 1200,8,16,7955
8/29/2020,1200 - 1300,13,35,7956
8/29/2020,1500 - 1600,13,27,7959
8/29/2020,1600 - 1700,27,62,7960
8/29/2020,1700 - 1800,21,37,7961
8/29/2020,1900 - 2000,22,50,7963
